episode,total_demand,served,charged,rejection,total_rewards,total_revenues,total_subsidies,total_envies,max_wait,mean_wait,std_wait,max_detour,mean_detour,std_detour,max_subsidy,mean_subsidy,std_subsidy,max_envy,mean_envy,std_envy,max_queue,mean_queue,std_queue,avg_station_serve,std_station_serve,avg_station_charge,std_station_charge,avg_cls_envy,std_cls_envy,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,run_time,loss
1063,1790,1717,1408,0.040782123,54479.09154,107427.8231,1378.961578,3321.486508,15,5.299398014,2.482702825,4.996780268,2.134624759,1.734091383,36.6,0.770369597,3.144564715,36.6,1.855579055,4.165294062,10,5.145833333,1.658181526,45.18421053,23.96033484,37.05263158,24.3071869,0.980673905,1.297716973,0,0,0,0.231650523,0.068314557,0,0,0,0.220879785,0.422168036,0,0.964070286,0,1.065387561,0.854524776,1.322858316,0.779563176,0.044389236,0,6.842886442,0.602799256,1.176188584,3.754178665,2.498040611,0.119678033,0,3.002324326,0.300234887,1.496219424,2.122594469,0.784821468,0.666031411,0,0.148507821,1.987175673,1.656291694,0.917280974,1.895823458,1.133333333,1.61605302,3.960943444,0.629988206,2.431454205,0.758949236,0.280366906,0.154746475,0.596836095,0.545466987,0,3.651000845,1128.723147
1064,1830,1766,1455,0.034972678,55362.4459,111051.3019,1229.825699,3323.031045,15,5.372184554,2.508585498,4.997166818,2.136861431,1.760173896,35.03515307,0.672035901,2.384781457,36.26832797,1.815863959,3.792793676,9,5.567708333,1.700367288,46.47368421,24.90691813,38.28947368,25.27002374,0.873259077,0.907084781,0,0,0,0.347105977,0,0,0,0,1.978122794,0,0.629285449,2.116732059,0,0,0.97484008,1.645832914,1.113587941,0,0,0.784615385,0.415123943,1.312355241,3.872166527,2.628044554,0.304031622,0,2.220779212,1.244574264,0.702314591,2.566837948,1.163016234,1.182798027,0.796697872,0.411827607,1.987641884,0.987766105,1.545028918,1.102092464,0,1.135942305,1.974689315,0.842134477,0,2.013128971,0.54926413,1.813416399,0.427899562,0,0,3.17230648,1127.090855
1065,1773,1714,1405,0.033276932,52060.93402,107346.2119,1427.49123,3114.753663,15,5.260649199,2.428051633,4.998243391,2.111854758,1.732785639,36.6,0.805127597,2.946494123,36.6,1.756770256,3.856111486,9,5.3125,1.618979231,45.10526316,24.57939817,36.97368421,24.86647166,1.044854072,1.21414087,0,0,0,0.870183873,0,0,0,0,0.575824477,0.328179824,1.300892064,1.694411065,0,1.591569038,0.617594284,1.268959718,1.162659933,0.110121634,0,6.633876598,1.013446658,1.150109683,3.377420994,3.237404071,0,0,2.086580547,1.317149973,1.201805825,2.114602732,0.893392067,0.430752068,0.881644987,0.471252029,0.695102708,0.866490598,2.478530507,1.313029971,1.574432716,1.93540403,2.366826857,1.093465575,2.873536788,1.152230056,0.226666667,0.292298897,0,0,0,3.145690372,1132.724564
1066,1796,1694,1386,0.056792873,53361.43214,106694.6119,1116.9274,2965.269833,15,5.304571981,2.449412771,4.99527197,2.091927045,1.739361319,31.58887655,0.621897216,2.566830305,36.21663347,1.65104111,3.83815461,10,5.583333333,1.548969191,44.57894737,26.04917574,36.47368421,26.35759837,0.895479783,0.987996091,0,0,0,0.179197095,0,0,0,0.222917386,0.344770792,0,0.059202705,2.088818954,0,0.050323635,0.579878676,1.210479559,1.191243185,0.206026688,0,0.699319511,0.017883512,1.002374331,2.964720275,2.819679536,0,0,1.32323465,1.327512886,0.908721447,1.80639277,1.808648928,0.892067131,0.586894122,1.846057146,1.868075093,0.435520562,2.120820066,0.69213677,0,1.388549872,3.461390509,3.242720516,2.634075389,2.122375328,0.535830083,0.456034863,0.784615385,0,0,3.135574815,1135.763254
1067,1842,1783,1475,0.032030402,56922.90163,111213.2156,1396.463457,3406.122487,15,5.281436027,2.486823643,4.995685923,2.136392829,1.740828233,36.6,0.758123483,2.99705487,36.6,1.849143587,4.107642937,10,5.265625,1.688584721,46.92105263,25.19647174,38.81578947,25.57430378,1.066712452,1.248282798,4.066666667,0,0,0.301254548,0,0,0,0,0.587225122,0,0,0.68,0,0.999807743,0.384896037,1.776940334,1.561921392,0.472154008,0,1.801033156,0.147235256,1.248317117,3.457258824,2.331887192,0,0,5.911866985,1.500658537,1.107671143,2.220102398,1.526050412,0.579555668,0.643624217,0.793025107,1.950247441,0.466475032,1.073938421,0.999155619,0,2.817420342,2.63128152,2.247721534,0,1.883035863,0.500482503,2.815384615,0.784615385,0,0,3.365978957,1141.517981
1068,1792,1736,1426,0.03125,54534.75986,108783.4481,1383.241833,3305.349066,15,5.19913021,2.347840946,4.999439526,2.140507374,1.751693007,29.8,0.771898344,3.083996196,36.6,1.844502827,4.319778404,10,5.453125,1.516537526,45.68421053,26.29899464,37.52631579,26.70081493,0.914929917,1.471161526,0,0,0,0,0,0,0,0.119210447,0,0,0.266836288,0.566666667,0,0,0.578619898,1.094553434,2.104599942,0.141421563,0,2.603708836,0.339693548,1.286584273,3.755462428,1.714850943,0,0,1.801659845,0.71402035,1.103408397,2.382934249,0.806240676,0.180004434,0,0.240537036,1.880177598,0.726700305,1.026287485,1.247756634,0,1.810057741,4.102483928,0.685442353,8.584356187,0.931433606,1.25824884,0.399830247,0.377777778,0,0,2.865276167,1143.70218
1069,1857,1789,1478,0.036618201,55110.3456,110938.2563,1728.212568,3765.550727,15,5.404465443,2.587117035,4.99786456,2.180167134,1.762540744,42.04874569,0.930647586,3.688345691,36.6,2.027760219,4.597118365,9,5.453125,1.453404991,47.07894737,28.08856443,38.89473684,28.33427297,1.053166846,1.389293104,0,0,0.564281411,0.114833497,0,0,0,0.226666667,0.781760779,0,0.045598701,1.208877123,0,0.133016061,0.621034821,1.862519766,1.219281107,0.353609688,0,4.930903601,1.518103936,1.520407522,4.026830161,1.89669301,0,0.485714286,5.369320632,0.361511347,1.773561824,2.615780176,0.975774659,0.255978865,0.224650294,0.015074321,1.616800092,0.791856262,2.442149724,1.21051138,0,1.410253323,3.478229158,5.030171479,1.02,0.845965613,0.101765798,0.215688383,0.34,0,0,2.959894712,1143.986156
1070,1841,1770,1462,0.038565997,55472.90285,110678.2744,1662.292556,3940.381849,15,5.340035463,2.471534542,4.997383177,2.082669527,1.742229464,36.6,0.902929145,3.737727278,36.6,2.140348641,4.825345648,10,5.432291667,1.789901929,46.57894737,26.43425965,38.47368421,26.75791751,1.062271133,1.502313182,0,0,0,0.304736358,0,0,0,0,0,0,0.228553241,0.944444444,0,0,0.700805598,1.316261894,1.837380061,0.044285202,0,5.546405518,0.565602105,1.082981573,3.826837109,2.426387123,0,0,7.098478952,1.105493085,2.116002909,2.563464736,1.581954543,0.353156796,0.534402269,0.291499231,2.571197141,1.252044214,2.893455055,2.399774449,0,2.338920977,3.197557669,0.19579909,0.927272727,0.440058544,0.062511075,1.303561825,0,0,0,2.95762308,1147.605248
1071,1839,1770,1461,0.037520392,56321.93543,110329.0031,1864.294961,3765.421122,15,5.415207545,2.522886236,4.997774568,2.211999014,1.741356224,36.6,1.013754737,3.868220335,36.6,2.047537315,4.646182118,10,5.703125,1.63948373,46.57894737,25.11304083,38.44736842,25.39860892,1.229733672,1.957337078,0,0,0.350372533,0.589732763,0,0,0,0.155154432,0,0,0.859608282,0,0,0,0.766028959,1.147394508,1.353674804,0,0.906699292,11.32946275,0.201429745,1.238656962,3.335877592,2.909043879,0.899924756,0,2.811923525,2.296420879,1.925352765,2.541640102,1.551919907,0.649498701,0.377777778,0.093926865,1.934812747,0.528483482,1.441256653,2.093392957,0,3.619973561,3.684950982,6.300864527,1.395067251,0.730891347,0.125107153,0.110627491,0,0,0,3.523065797,1148.268767
1072,1808,1719,1411,0.049225664,55828.17194,108738.2663,1325.522363,3335.470695,15,5.417401161,2.611827792,4.997383177,2.172965372,1.751329871,36.6,0.7331429,3.067261186,36.6,1.844839986,4.341604118,10,5.453125,1.790568644,45.23684211,24.39416907,37.13157895,24.91160272,1.099401622,1.938385265,0,0,0,0.435810519,0.143198825,0,0,0.102737167,0.359367635,0.086128338,0.208549427,0,0,0,0.487434013,0.810823363,1.066432161,0.016363617,0,12.64910842,1.901299982,1.364387445,3.529920704,2.726813909,0,0,2.513002451,0.15271314,1.321730461,1.848148691,1.220697239,0.33910695,0.242857143,0.463942593,2.363036257,0.436371175,2.105588788,2.281380875,0,1.140429145,3.265943243,0.838478579,2.431454205,1.306341158,1.621161142,0.140645273,1.949275425,0,0,3.395831793,1157.636856
1073,1878,1807,1499,0.037806177,56894.33221,111616.9444,1602.467411,3470.540341,14.81984997,5.252348224,2.367407783,4.995685923,2.134106203,1.746483017,36.6,0.853284032,3.453886504,36.6,1.847998051,4.34514314,10,5.354166667,1.814175471,47.55263158,25.99868151,39.44736842,26.58917208,0.991733771,1.075644055,0,0,0,0.441417351,0,0,0,0.069996667,0.446560708,2.815384615,0.290943543,0.85,0,0.645367515,0.530461978,1.43779153,2.345211521,0,0,0.279477226,0.063368403,1.035059906,3.305834036,2.361726939,0,0.417863769,4.196260231,1.47487249,1.460619751,2.094959664,1.264350711,0.964179333,0.525686412,1.931124194,1.502308041,0.601282029,1.654148868,2.505216333,0,2.347308991,2.699912374,0.651939094,2.873536788,1.884130067,0.089864994,0.275250238,0.261538462,0,0,2.774065957,1149.859568
1074,1824,1747,1438,0.042214912,54988.00732,110084.5125,1427.536496,3326.737081,14.99696162,5.292937467,2.412878075,4.995685923,2.066420118,1.74579144,36.6,0.782640623,3.116166104,36.6,1.823869014,4.22657836,10,5.697916667,1.568702965,45.97368421,26.83427388,37.84210526,27.14534594,1.03667951,1.139085877,0,0,0,0.398159476,0,0,0,0.302464746,0,0,1.046251758,2.524823093,0,0,0.243970866,1.313433291,1.780336153,1.148636898,0,2.619514213,0.619293063,1.507057746,3.197152184,2.029837097,0,0,1.308074771,0.973363545,1.574992809,2.761350203,0.910103147,0.634298471,0.548627887,0.742778989,1.999160116,0.617201013,0.834634419,1.731003644,0,3.806647658,3.24196548,0.672966778,0,1.703992,3.37082815,0.734376315,3.9,0,0,2.598908722,1154.24997
1075,1855,1789,1480,0.035579515,55964.10531,110834.3531,1855.912448,3728.863099,15,5.488732818,2.704281954,4.988327221,2.150898368,1.757002556,36.6,1.000491886,3.701284535,36.6,2.010168786,4.569011715,10,5.515625,1.564503923,47.07894737,26.11551422,38.94736842,26.38375434,1.137366705,1.603934355,0.272704541,0,0.405183023,0.156172674,0.146711471,0,0,0,0.164355979,0,0,0,0,0.287955599,0.823349155,1.596649444,1.680551163,0,0,8.217637414,0.440590115,1.6356488,3.330560385,2.468265405,0,0,4.985925732,0.570749781,1.948449263,3.03444046,1.544350028,0.480185989,0.357894737,0.320810362,2.104354088,1.691016558,2.85145035,2.657939892,0,2.312690336,1.538415712,0.25,4.51555781,1.428717139,0.234700274,1.276984856,0,0,0,3.208652267,1152.92981
1076,1746,1683,1374,0.036082474,54456.19658,104869.6312,1579.106196,3326.143181,15,5.347876273,2.4616659,4.99934579,2.158204286,1.755596057,36.6,0.904413629,3.700253156,36.6,1.905007549,4.488616661,10,5.567708333,1.599348487,44.28947368,24.33419502,36.15789474,24.64433992,1.177513886,1.960879792,0.437946983,0,0,0.270822695,0,0,0,2.44,0.624940957,0,0.212079804,0.309090909,0,0,0.960970252,2.152602231,1.393478385,0,0,12.74307392,0.039684389,1.503113339,3.631279629,1.666558451,0,0,3.995830398,0.885939434,1.1494203,2.271706241,0.922917635,0.461893599,1.296477288,0.34,2.385764736,1.682688854,2.714111683,1.055567424,0,1.895804894,2.25877965,0.412418148,2.450689915,0.169486992,1.702272727,0.59291141,0.242857143,0.425,0,2.457870488,1159.302892
1077,1800,1745,1437,0.030555556,55930.96687,108786.1688,1268.270756,3115.191937,14.86603133,5.319091363,2.443406637,4.988887934,2.192261407,1.746954714,36.6,0.704594865,3.077094235,36.6,1.730662187,3.989676351,10,5.802083333,1.636941964,45.92105263,27.86091544,37.81578947,28.24969051,1.060296747,1.55345259,0,0,0,0.309442931,0,0,0,0,0.509048171,0.005185277,0.880677802,0.516726611,0,0.56199545,0.327831516,1.46960724,1.358160758,0.208473552,0,4.656853366,0.654022263,1.576919371,3.325146308,2.342079691,0,0,3.435829581,1.035606789,1.053005815,2.067500563,1.606805126,0.480319759,0.59045454,0.170097011,1.322381897,0.550266133,0.936526071,2.31960719,0,2.021364721,1.842627934,2.398846248,8.838056542,0.175071368,0.134732268,2.273270746,0,0,0,1.933040867,1156.320951
1078,1797,1728,1419,0.038397329,55299.54422,107876.415,1430.131769,3289.349839,15,5.286980882,2.479110476,4.995685923,2.092125184,1.754554951,36.6,0.795844056,3.028956297,36.6,1.830467356,4.104802958,10,5.479166667,1.689299452,45.47368421,25.53505005,37.34210526,25.89277111,0.879410433,0.979176922,0.032464359,0,0,0.229913256,0.041528194,0,0,0.283333333,0.048045328,0,0,0.377777778,0,0,0.630254385,1.310642169,0.868735948,0.566287715,0,0,0.992697297,1.452739156,3.578611412,2.418654316,0,0,2.489228868,1.085809448,1.478641051,1.955982232,1.292759997,0.611805635,1.372118067,0.867654002,2.389409574,0.918841252,1.730365799,2.550614989,0,2.528493298,2.155123159,0,1.676697818,2.96906979,1.580376053,0.606435521,0,0,0,3.80474114,1160.236876
1079,1851,1782,1470,0.037277147,56884.38366,111500.1675,1617.790157,3417.719946,15,5.27905186,2.37414885,4.999661294,2.149483584,1.743120133,36.6,0.874008729,3.119046401,36.6,1.846418123,4.111714119,10,5.28125,1.640649801,46.89473684,26.11894803,38.68421053,26.32599802,0.996671315,1.562333895,0,0,0,0.10350119,0,0,0,0.079958101,0,0.039282254,0.174975737,1.253291372,0,1.279930479,1.115428835,0.887997721,1.537058473,0.230515784,0,9.571316712,1.999529288,0.764907137,3.657025702,2.401952973,0,0,3.507897129,0.449994264,1.456606115,2.365674969,1.791320338,0.402313922,0.100654286,0.46658429,1.419209418,1.168027236,1.192705042,0.898656432,0,1.820781095,3.056268548,0.408994628,0.498633327,1.437008273,0.322414095,0.693145943,0.283333333,0,0,3.016120612,1155.049276
1080,1775,1724,1416,0.028732394,53370.02839,107568.3056,1337.207804,3211.827273,15,5.353560953,2.504179227,4.999647696,2.10430697,1.745707432,35.57908644,0.753356509,2.928828756,36.6,1.809480154,4.070799869,9,5.526041667,1.749806227,45.36842105,24.68903555,37.26315789,25.05539569,0.976691123,1.359181673,0,0,0,0.265922982,0,0,0,0,0.137033842,0.142549214,0.262466933,1.790416246,0,0,0.643101987,1.176996058,1.342396647,0.40949335,0,7.688048654,1.30019756,1.471891346,3.634801473,2.112574134,0,0,2.515873539,0.988496259,2.307153389,2.194578558,1.442374831,1.061630089,0.516504658,0.427005953,1.914903053,1.172510438,1.764170662,0.769338015,0,2.228974411,3.308295782,0,1.827291639,0.402186323,0.260909243,0,0.377777778,0,0,2.569258292,1160.94721
1081,1849,1776,1465,0.0394808,53887.73987,111229.2094,1849.671179,3755.054036,15,5.30398754,2.47315843,4.999605568,2.116130641,1.750333107,36.6,1.000362995,3.774910882,36.6,2.030856699,4.599385858,10,5.40625,1.643028993,46.73684211,24.80204174,38.55263158,25.05120794,1.272883985,2.005093495,0.297128547,0,0,0,0.065909972,0,0,0.045495336,0.2125,0.271987593,0.978556013,1.335733799,0,0.902506189,0.634063129,1.305660488,0.942774396,0.829026552,0,13.10856667,0.388133458,1.828287332,3.536506739,2.070852472,0,0,3.565363496,2.326057502,1.200393231,3.050553814,1.405272446,0.592866428,0.971874173,0.396263305,3.070913543,1.976557469,0.761258741,2.383173062,0,1.407884911,2.032488874,0.816706442,0.68,1.861084648,0,0.985109858,3.6,0.533804617,0,3.299482778,1158.893708
1082,1840,1780,1471,0.032608696,56231.27785,111099.1856,1691.125659,3626.095969,14.9693349,5.452050556,2.649212794,4.995685923,2.119078006,1.744771906,36.6,0.919090032,3.139009057,36.6,1.970704331,4.007400904,9,5.447916667,1.533445139,46.84210526,24.68594989,38.71052632,24.98726823,0.974108955,1.228572132,0.347708685,0,0,0.283333333,0.122386491,0.357279228,0,0.43064556,0,0,0.117049283,1.679778166,0,0.454176541,0.263434109,1.094779199,1.600165526,0.638378964,0,5.985940043,0.885879658,1.046359848,4.088975054,2.667000862,0,0,2.201451616,1.948553986,1.184010286,2.66503793,1.323510882,0.790164155,0.362702642,0,2.407631631,0.828407487,0.793278333,1.050421585,0,3.659207575,1.251337683,0.56626731,1.880240572,1.967706592,0.047556558,0.7405814,0,0,0,4.858808093,1154.513311
1083,1871,1780,1471,0.048637092,56331.43344,110531.1056,1788.930836,3802.27381,14.96689117,5.325301997,2.457039758,4.995863645,2.142194024,1.752310014,36.6,0.956136203,4.005398677,36.6,2.032214757,5.023717326,10,5.510416667,1.701682939,46.84210526,25.63563137,38.71052632,26.1422303,1.232351579,1.710714601,0,0,0,0.111540597,0.154146273,0,0,0,0.283333333,0.127081375,0.08430606,1.986324441,0,0,1.213891805,1.158775318,1.08805373,0,0,3.913735192,0.343437269,0.912755096,3.387195638,2.478659594,0,0,3.466230209,1.698120896,0.973003664,2.14901497,1.69654363,1.070533782,0.720790133,0.286165805,1.731302659,1.136941044,1.800549966,3.807324577,0,0.95982701,2.274798115,5.234351058,9.083704361,3.074009425,0.178947368,1.79983298,0,0,0,2.344472693,1150.917704
1084,1780,1742,1433,0.021348315,54602.35359,108596.4469,1586.435368,3430.806312,15,5.278891032,2.440444407,4.996058169,2.189037835,1.771493991,36.6,0.891255824,3.573986427,36.6,1.927419276,4.488213284,10,5.552083333,1.746244731,45.84210526,26.54442782,37.71052632,26.82193515,1.08443624,1.567706459,0,0,0,0.294219838,0,0,0,0,0,0,0.927303752,0.34,0,0,0.523851304,0.900083922,1.68352876,0.147439582,0,7.61061021,1.088487811,1.249937725,3.415466731,2.93006868,0.34,0,6.651964807,0.599437396,1.358882064,1.955615975,1.500725235,0.454187235,0.499337559,1.066657164,1.847529965,0.920328429,0.385330409,2.217985069,0,2.871062619,1.637065202,2.428386051,0,2.343701886,0.064315263,0.420707212,2.463157895,0,0,2.63329364,1156.525968
1085,1840,1783,1474,0.030978261,55919.04699,110550.0337,1636.915011,3471.992874,15,5.384116548,2.534046263,4.997776908,2.181960383,1.770893571,36.6,0.889627723,3.411939445,36.6,1.886952649,4.205453435,10,5.572916667,1.715400777,46.92105263,25.77165066,38.78947368,26.1173041,1.242025311,2.061067267,0,0,0,0,0.028245965,0,0,0.269889759,1.820652837,0,0.043251577,1.693385647,0,0.327474301,1.074750208,1.449101617,0.977125836,0,0,13.1931166,0.582245454,1.161440445,3.121173039,3.524890187,0,0,2.84319178,0.52789479,1.619018366,2.387615697,1.063198653,0.760056949,0,0.953552783,1.737528569,0.988283126,3.170953042,1.715900439,3.332317706,2.189840911,2.663800378,0.590375324,0,0.65161075,0.147826087,3.8764029,0.373128492,0,0,2.755161203,1149.957093
1086,1840,1792,1484,0.026086957,56354.73037,111301.6931,1670.835265,3614.949401,15,5.398317602,2.531233153,4.995685923,2.118093579,1.760266513,36.6,0.908062644,3.551004287,36.6,1.964646414,4.366754938,9,5.546875,1.698004535,47.15789474,25.00686886,39.05263158,25.34493344,1.197566816,1.848084603,0.064913827,0,0,0,0,0,0,0.234541328,0.370720524,0,0.332518419,1.36,0,0,0.862914948,1.920487774,1.680271249,0,0,10.22397781,0.567336712,0.704023596,3.700599802,2.085275195,0,0,2.770885012,0.819636793,1.058747273,2.506975478,1.922056259,0.510119707,1.176849719,0.770491234,1.832500586,0.367697855,0.883964676,2.432580469,0,1.075244706,2.478124505,5.530866482,5.246838821,2.714113706,0.080863745,0.394635751,0,0,0,3.578307893,1154.232768
1087,1832,1769,1460,0.034388646,55938.64052,109573.8019,1578.971786,3368.813045,15,5.406507186,2.572970303,4.99583911,2.075828086,1.742927914,29.8,0.861884163,2.948935587,36.6,1.83887175,3.989394159,9,5.5625,1.526246076,46.55263158,26.67119219,38.42105263,27.0638928,0.934097901,1.115966377,0,0,0,0.306579488,0,0,0,0,0,0,0.755571038,1.187604903,0,0,1.143156593,1.078607915,1.048314781,0,0,4.171920946,0.212094407,1.010655313,3.731184741,1.987544308,0,0,4.279901591,1.199492363,1.431828259,2.703902498,1.506785548,0.804873102,0.232362827,0.17,1.393630634,1.099722478,1.413306758,1.151377384,0,2.298706575,3.19542885,0.927126671,0.6375,1.136053171,0.112788261,2.034782609,0,0.68,0.727993139,3.239574315,1161.585168
1088,1848,1788,1480,0.032467532,54963.50618,110801.91,1900.724113,4081.353782,15,5.321390982,2.454281284,4.995685923,2.160682752,1.744207918,36.6,1.028530364,3.951512823,36.6,2.208524774,4.990403572,10,5.661458333,1.595884668,47.05263158,26.16440669,38.94736842,26.25477136,1.287476566,2.056867752,0,0,0,0.103085666,0,0,0,0,0.538435845,0.188888889,0.172646442,0.425,0,0,0.987816542,1.307514487,1.604402362,0.227109526,0,8.689892047,0.230990505,1.670182328,3.948455597,2.140955419,0.485714286,0,3.709891115,1.079684918,2.007928765,2.641795292,0.994944611,0.631061222,0.474303076,0.530679458,2.921456185,0.457861569,3.684749223,3.28255323,0,2.08011717,1.804383884,0.332509082,10.40634325,2.516110717,0,0.808889016,0,0,0,3.283895038,1140.697456
1089,1849,1792,1483,0.030827474,55721.30137,111416.7619,1485.493787,3689.882485,14.97491162,5.363593672,2.500178183,4.998993919,2.213532901,1.71945329,36.6,0.803403887,3.143311143,36.6,1.995609781,4.355048538,10,5.338541667,1.546155837,47.15789474,25.69202858,39.02631579,25.81562852,1.215346515,1.669080472,0,0,0,0.151717675,0.417062884,0,0,0.403452883,0.261538462,0,0.02698213,0.68,0,0.055874574,0.445505583,1.321584015,1.384769341,0.09139105,0,8.602068298,0.10625,1.718952612,3.873566343,1.929350649,0,0.354476182,4.414160526,0.681130699,2.502567469,2.140685647,1.211275149,1.064207006,2.69691148,0.174980357,1.360570778,0.865851648,1.340557891,1.880977647,0,1.668712443,2.822547901,0.832502992,4.872064619,2.019574938,0.099250541,4.496750105,0.226666667,0.355490073,0,3.302364912,1142.927781
1090,1843,1760,1451,0.045035269,54921.20805,109483.1288,1793.020669,3720.069695,15,5.391920777,2.537480189,4.998987018,2.128857994,1.767855628,35.51905829,0.972881535,3.490705601,36.6,2.018485998,4.362659107,10,5.760416667,1.605620283,46.31578947,25.22123715,38.18421053,25.57224571,1.191975081,1.275043976,0.237806107,0,0.179183718,0.799387146,0.512156819,0,0,0.06081044,0.209897313,0.686122375,0.728429648,0.68,0,0,1.008010723,1.502559964,1.546312454,0,0,4.599130791,0.609125172,1.160113228,3.910327084,2.002134096,0,0,4.691687122,0.814190988,1.987064883,1.96879587,1.749867894,0.200816954,0.560523367,0.188888889,2.073664339,1.115510712,1.110182708,1.496639476,0,2.111764021,2.870283282,3.81314504,1.676697818,2.586302181,0.594194064,3.982959684,0.886984395,1.495108207,0,2.780723162,1145.236439
1091,1927,1863,1552,0.033212247,57629.28023,114591.84,1660.767059,3766.405937,15,5.456621524,2.655256265,4.998402609,2.181843125,1.753633127,36.6,0.861840716,3.495087746,36.6,1.954543818,4.505088561,9,5.791666667,1.6292679,49.02631579,25.79115193,40.84210526,26.0035689,0.922246438,1.144928858,0,0,0,0.082422528,0,0,0,0,0.142063096,0.226813677,0.147826087,1.236363636,0,0,0.685065057,0.961801327,0.947085708,0.256198047,0,0,0.809263089,1.992931487,3.671633417,3.010997816,0,0,4.237502067,1.984621986,1.265759263,2.194562753,0.925822534,1.099530609,0.259433213,0.471188067,2.708744413,0.569706973,1.354067248,1.073571585,0,2.747530651,3.79086921,0.794196718,1.282180684,0.535013702,0.407659095,2.939871952,0.377777778,0,0,3.44993532,1139.649171
1092,1849,1768,1457,0.043807463,56123.88995,111654.7725,1669.524532,3592.859954,15,5.481706582,2.632622878,4.999911144,2.168742308,1.774337087,36.6,0.902933766,3.48801543,36.6,1.943136806,4.439368362,10,5.364583333,1.65277413,46.52631579,25.96225686,38.34210526,26.09020417,1.28860683,1.763824772,5.228571429,0,0,0.116899021,0,0,0,0,0.098091032,0,1.078370831,0.485714286,0,1.761491766,0.678523712,1.175841844,1.091855321,0.582159711,0,9.75086362,1.301525244,1.474702915,3.769328268,2.339015292,0.357444213,0,3.355536463,1.247908024,1.269544844,2.201960463,0.773347094,0.960041207,0.339714616,1.107421187,2.010671458,0.986294995,1.06067567,0.950928145,3.361587717,5.018440926,2.866772422,2.157974099,0,0.69099482,0.325952301,0.650386771,0,0,0.515182925,3.49356616,1139.692496
1093,1828,1759,1451,0.037746171,55316.63346,109474.1344,1876.225123,3936.714822,14.93657608,5.339471842,2.415325772,4.995685923,2.110761105,1.750099047,36.6,1.026381358,3.88336652,36.6,2.153563907,4.907346122,10,5.515625,1.645627295,46.28947368,23.65420614,38.18421053,23.95154677,1.129114794,1.327641435,0.412036878,0,0,0.992369635,0.213090192,0,0,0,0.313938625,0.738423553,0.161904762,0.879298939,0,0.446171146,0.834011026,1.234307691,1.205297798,0,0,1.700816813,0.830343211,1.854934347,4.05463216,2.77780399,0,0,3.664812187,1.953746936,1.122459863,2.517877763,1.680233957,0.757187034,0.618695796,0.590208227,1.459053532,1.199432348,1.340253725,1.071380437,0,5.141953249,5.152161613,1.834831588,4.263056542,0.386174661,0.391991118,0.335038337,0.6375,0.559195209,0,3.354036453,1133.267614
1094,1821,1762,1453,0.03239978,56265.07321,110581.0181,1326.796282,3500.157351,14.88334778,5.483710409,2.617995394,4.998893703,2.188332562,1.769298419,34.20898651,0.728608612,2.92311772,36.6,1.922107277,4.065788305,10,5.213541667,1.655553771,46.36842105,23.23724444,38.23684211,23.63253134,0.938734368,1.025970561,0,0,0,0,0.063926525,0,0,0.3890095,1.873395487,0,0.618181818,2.16513352,0,0,0.669487028,0.831352854,1.465732493,0.957902995,0,1.534941256,0.321131094,1.261229038,3.938107805,3.086860101,0,0,0.934108846,1.26367192,1.793396228,2.417580157,1.691850259,0.850960986,0.617278779,0.454574797,1.788504705,1.400061826,1.55437443,1.651707048,0,2.305710701,3.470423879,0.884855995,2.873536788,0.480848321,0,0.104813514,0.283333333,0,0,2.800463128,1124.92993
1095,1750,1697,1387,0.030285714,55051.80946,106585.8113,1268.552181,3253.328996,15,5.273486362,2.42629569,4.999624421,2.058265081,1.778769403,36.6,0.724886961,2.66890219,36.6,1.859045141,3.979721891,9,5.296875,1.645825092,44.65789474,24.8493104,36.5,25.25006514,0.923999667,0.985168377,0,0.852969532,0,0.737561498,0.235627235,0,0,0.167497831,0.669387079,0,0.170371153,2.678219072,0,0,1.14534722,1.084464299,0.856877339,0,0,1.565035066,0.78663279,1.673566859,3.757759184,2.682980964,0,0,2.833393478,0.794037883,1.474699249,2.877453108,1.195847818,0.676722635,0.559577886,0.673529168,1.90918674,0.463412701,1.91211847,2.872819611,0,1.157721263,1.543095989,0.535089348,1.975556542,2.053874821,0.173495512,0,0.530054353,0,0,2.526273423,1126.424087
