episode,total_demand,served,charged,rejection,total_rewards,total_revenues,total_subsidies,total_envies,max_wait,mean_wait,std_wait,max_detour,mean_detour,std_detour,max_subsidy,mean_subsidy,std_subsidy,max_envy,mean_envy,std_envy,max_queue,mean_queue,std_queue,avg_station_serve,std_station_serve,avg_station_charge,std_station_charge,avg_cls_envy,std_cls_envy,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,run_time,loss
1095,1750,1678,1430,0.041142857,44607.35518,98433.27375,1181.121123,2468.620744,15,5.64593672,2.755744301,4.83766752,0.279077439,0.838258433,36.6,0.674926356,3.447891202,36.03700549,1.410640425,4.232169589,9,5.130208333,1.740666766,44.15789474,29.07026543,37.63157895,27.73409554,0.977978978,1.469982004,0,0.852969532,0,0.839253397,0,0,0,0.167497831,0.322956196,0,0.236602966,4.235000934,0,0,0.492754218,0.672204358,0.408126079,0,0,1.066501986,0.323418629,1.50602415,1.629040343,1.18258913,0,0,0.818805357,0.363469313,1.012150595,1.251782418,0.661413888,0.390878056,0.559577886,1.618695725,1.349701033,0.114676502,2.678554238,3.614129225,0,1.424292048,2.728732973,8.354369059,2.689718694,2.590493571,1.591847172,0,0.172742433,0,0,0.622090787,0
1096,1862,1801,1538,0.032760473,47725.40197,106168.845,1639.573929,2816.133746,15,5.749785993,2.849766988,4.977934076,0.321819377,0.856570118,36.6,0.880544537,4.051022221,36.6,1.512424138,4.373952938,10,5.645833333,1.670698249,47.39473684,29.12454154,40.47368421,27.67930715,1.009986546,1.216902686,0,0,0,0.214918851,0,0,0,0.110500574,0,0,0.06817766,1.7,0,0,1.037263908,0.579814362,0.306841943,0,0,1.689999043,2.227647936,1.398348977,2.032071344,1.483654319,0.607142858,0,3.941348608,1.444622508,0.706282863,0.790140639,1.28617191,0.148315086,0.226666667,0.440728948,0.667433712,0.484336658,2.71498252,1.653691687,0,1.858413792,4.930705335,1.230238484,1.539371772,1.698899558,3.762207223,2.872037372,3.636363636,0,0,1.068849183,0
1097,1785,1719,1458,0.03697479,45587.3452,102774.2381,1336.051517,2715.813201,15,5.759747424,2.827878439,4.93332321,0.301190396,0.843559811,36.84289626,0.748488245,3.588535374,36.6,1.521463978,4.320525758,10,5.677083333,1.854020359,45.23684211,28.80006781,38.36842105,27.25457089,1.039945367,1.472709478,0,0,0,0.046690724,0,0,0,0,2.1313736,0,0.229888494,1.61050028,0,0,0.259860388,0.775040208,0.32509167,0,0,3.639604348,0.056764139,1.057289575,2.197570844,1.2136236,0,0,3.444653026,1.423776749,1.01929901,1.196831674,0.726135871,0.439971679,0.883655534,0.675384805,0.963045607,0.851568806,2.671142212,2.185461675,1.646763615,1.396935965,2.152820573,7.343567378,1.900788869,5.584048806,0,0.058173273,0.85,0,0,0.645684242,0
1098,1786,1708,1448,0.043673012,45771.90763,100463.4581,1257.798377,2630.780841,15,5.676262892,2.804550162,4.776479661,0.275680328,0.801477415,40.47667546,0.70425441,3.540294506,36.6,1.473001591,4.38184282,10,5.567708333,1.886243776,44.94736842,29.48232956,38.10526316,28.02798364,1.078643783,1.348425196,0.158883163,0,0,0,0,0,0,1.589653175,1.741325652,0.547296448,0,1.464091164,0,0,0.219752247,0.804799182,0.4138434,0,0,4.362285091,1.029644729,1.035585147,1.983317771,1.71203886,0,0,1.687912957,1.085647917,0.421037965,0.537953363,1.055608357,0.471673755,0.096505647,0.361181047,1.069174405,0.981109976,2.324478849,1.795804848,0,1.558705897,4.580867651,5.913253537,3.356249075,1.766405866,2.803698451,0.520634773,3.403125,0,0,0.596431163,0
1099,1867,1775,1523,0.049276915,47160.86937,103375.3237,1547.567053,2844.139598,15,5.621998094,2.764008127,4.904606865,0.285980142,0.81187619,36.6,0.828905759,4.009452775,36.6,1.523374182,4.575470665,9,5.598958333,1.683436143,46.71052632,28.48998706,40.07894737,27.06851111,0.959480202,1.377600779,0.098030802,0,0,0.2,0,0,0,0,0.031307645,0,0.227380015,1.61050028,0,0,0.129591403,0.582721908,0.61767346,0.178947368,0,1.018327338,4.312653314,0.441724396,2.008090195,1.103398286,0,0,1.444616682,1.239961424,0.774096958,0.900797214,0.550116644,1.047562739,0.88526967,0.642569109,1.321597265,0.715471985,2.654393657,2.152961412,0.808977204,1.86452828,6.809634396,5.422825478,0.68,2.345620064,1.280899833,0.294101632,0.618181818,0,0,0.650637458,0
1100,1854,1786,1516,0.036677454,46561.05331,105271.4006,1335.120778,2599.09052,15,5.687121296,2.809021096,4.938524546,0.34378994,0.90272232,41.19355343,0.72012987,3.533389802,36.6,1.401882697,4.036164285,10,5.65625,1.80467059,47,28.52422793,39.89473684,27.2336764,0.931359858,1.198383769,0,0,0,0.218609669,0,0,0,0,0.196324102,1.23227655,0.443323741,0.381551323,0,0,0.123146358,0.701640416,0.517286112,0.651402378,0,2.49984349,0.372887953,0.755797172,1.843451457,1.337408516,0.673254318,0,1.104571877,0.764882113,1.222224721,1.073735836,0.96727866,0.451253702,0,0.696024999,1.256692399,0.849010081,3.802435877,1.218395469,0,1.058517551,4.880402661,2.459167124,0.667290017,2.03374666,0.615160578,4.567639166,4,0,0,0.691199775,0
1101,1718,1653,1402,0.037834692,43361.41739,97848.65625,1165.264286,2325.790421,15,5.503064327,2.726476357,4.925664695,0.275797553,0.823350512,36.84768855,0.67826792,3.643701484,36.6,1.353777893,4.328423344,10,5.526041667,1.887278949,43.5,27.58408198,36.89473684,26.17430387,1.012136775,1.726836474,0,0,0,0,0,0,0,0.246653719,0.065722307,0,0.533173872,0.485714286,0,0.137867657,0.104296879,1.273488017,0.230205442,0.075121546,0,3.666738437,1.76633767,2.383987508,1.643996321,1.492537862,0,0,1.389424214,0.645657938,0.357857542,0.901712511,0.732849374,0.274977454,1.021981072,0.531142041,1.045344918,0.343231744,1.354920511,1.181955829,0,0.791155719,5.562131531,9.557815091,3.202035671,1.685391071,0.276874586,0.041063487,4.591338171,0,0,0.578433385,0
1102,1844,1762,1496,0.044468547,47103.42412,104337.3375,1708.271172,3198.47518,15,5.790668735,2.911995869,4.700859891,0.350696035,0.905066111,36.6,0.926394345,3.971908896,36.6,1.734531009,4.769696855,9,5.479166667,1.782315714,46.36842105,27.44892008,39.36842105,26.27828907,1.249645519,1.674296789,0,0,0,0.306134885,0.2125,0,0,0.424640623,4.905882353,0,0.387496372,1.869388223,0,2.455148035,0.332754977,0.87178078,0.434364916,0.083107133,0,7.381092195,0.134281225,1.613570858,2.355096904,1.915955343,0,0,2.81101359,0.616650493,0.327496126,1.340941419,0.680137048,0.441285482,1.419727919,0.218818335,1.291770233,0.463744667,1.581963528,3.016145037,0,1.644185168,5.189414122,4.085979581,5.521190041,1.161303849,2.679190816,0.796939682,0.261538462,0,0,0.697139472,0
1103,1888,1801,1536,0.046080508,47159.56443,105653.5444,1309.669774,2621.163468,15,5.641286583,2.777538032,4.913584784,0.307519304,0.866912055,35.80350016,0.693681025,3.423395479,36.6,1.388328108,4.193358707,10,5.598958333,1.837287107,47.39473684,29.29661331,40.42105263,27.68396038,1.051987517,1.541287715,0.226719737,0,0,0.162057181,0,0,0,0,0,0.438399578,0.141666667,1.8838892,0,0.493743134,0.383483446,1.079707539,0.371963158,0,0,4.408519164,1.121306137,0.447875525,1.700353902,1.073905199,1.891329773,0,1.493398426,1.162422272,0.685538408,0.873121652,1.328682206,0.598742152,0.457974447,0.399003681,1.252094259,0.307959179,2.31321657,3.056409511,0,1.492075683,2.629886061,9.297620389,2.741948711,1.723512745,2.382761591,0.745968585,0.780132449,0,0,0.429582048,0
1104,1837,1739,1479,0.05334785,47414.30424,102759.9038,1813.229154,2910.467814,15,5.659729358,2.80679168,4.999942633,0.330634332,0.866367721,36.6369445,0.987059964,4.348538122,36.6,1.58435918,4.693657317,10,5.703125,1.870937439,45.76315789,27.59331938,38.92105263,26.31127593,0.854420893,1.322773295,0,0,0,0.270264419,0,0,0,0,0.446917272,0,0.344866226,1.789444756,0,0,0.542028053,0.856468153,0.268599063,0,0,0.830477419,4.963147032,0.597943316,2.30195862,1.012277537,0,0.377777778,4.484165866,0.656517774,1.239598779,0.766614855,0.474771764,0.222798026,0.057478348,0.583569154,1.037609969,0.021215069,2.317037696,2.034764067,0,1.501216501,6.237174803,0,1.667652753,1.213747319,0.121013965,0.332967115,2.294540294,0,0,0.427988552,0
1105,1878,1793,1537,0.045260916,48199.4512,104769.9675,1336.009645,2556.916791,15,5.63934328,2.76654184,4.938524546,0.255896085,0.763074493,36.6,0.711400237,3.496660752,36.6,1.361510539,4.021733238,10,5.546875,1.833681016,47.18421053,28.47053441,40.44736842,26.87367854,0.979287149,1.440211278,0.003521828,0,0,0,0,0,0,0.726753834,0.35914026,0,0.141666667,0.283333333,0,1.754068113,0.118920969,0.350453094,0.153844876,0.177274029,0,7.039574483,0.099437825,1.047096413,1.955949637,0.919040418,0,0,2.995450654,0.601834989,0.551830664,0.840931984,1.148908958,0.530017155,0.119620209,1.995620131,1.282485348,0.8708859,2.567580854,2.030129256,0,1.733846716,4.129061207,1.14986408,4.98354991,3.409728062,1.512259555,0.2125,0.188888889,0,0,0.439955212,0
1106,1805,1722,1466,0.04598338,45640.46031,101596.1719,1369.219159,2649.198346,15,5.587315258,2.781354881,4.999942633,0.26190685,0.77689685,39.15000001,0.758570171,3.833642126,36.6,1.467699915,4.622093007,10,5.390625,1.848004449,45.31578947,29.48425562,38.57894737,28.03910012,0.956415088,1.589410711,0.36401777,0,0,0.315970304,0,0,0,0,0.099281594,0,0.229209493,1.942857143,0,0,0.375240028,0.502115858,0.231547879,0.485836945,0,1.608112211,1.28966624,2.050757475,2.113159664,1.409486857,0,0,1.202205354,1.007898113,1.007003157,0.46371157,0.649390654,0.319514066,0.101151065,0.2489036,0.825552554,0.686868328,2.188786631,2.604264551,0,2.158940192,4.565574484,9.650343066,1.173089393,3.228794255,1.141755504,0,0.283333333,0.34,0,0.4157055,0
1107,1875,1809,1545,0.0352,48200.21976,106298.1656,1391.60151,2804.628248,15,5.774619116,2.901469924,4.932865237,0.367506221,0.922970452,36.6,0.742187472,3.324144999,36.6,1.495801732,4.095311981,10,5.536458333,1.755563762,47.60526316,27.09004427,40.65789474,25.87955535,1.116415811,1.667214052,0,0,0,0.70557001,0,0,0,0.241545103,0,0.014671145,0.772016686,0,0,0,0.386033772,1.063116385,0.335770969,0,0,9.957826502,1.320589182,2.232716542,2.012271517,1.382541667,0.447036971,0.266191551,1.735078426,1.901967776,0.99520648,0.995512896,0.566332011,0.404590348,0.190230083,0.620696793,1.654513364,0.620000619,2.196872494,2.06002756,0,1.560272673,3.44958658,0.890908583,3.233293197,2.781781053,0.394807608,4.237875103,3.076923077,0,0,0.444259895,0
1108,1755,1686,1427,0.039316239,44829.16427,100389.4144,1150.110847,2430.690103,15,5.668579235,2.764566062,4.929111836,0.263826351,0.785558522,36.6,0.655333816,3.514058688,36.6,1.385008606,4.231685084,10,5.151041667,1.614742936,44.36842105,28.74975611,37.55263158,27.59070912,0.961262276,1.524180909,0,0,0,0,0,0,0,0.375529783,0.11207633,0,0,3.337999118,0,0,0.149186831,1.007991719,0.327465938,0,0,0.652141936,1.15206896,0.911227694,1.872152591,1.076474137,0,0,3.537954691,0.194173543,0.768703686,0.983192865,0.499727261,0.475183148,0.228503972,0.449708981,1.098415552,0.506481508,2.636561802,1.605043076,0,1.574500652,4.072521427,6.710905657,0.309090909,1.534069079,1.092819949,1.183232947,6.666745758,0,0,0.415588775,0
1109,1835,1727,1465,0.058855586,46327.66693,103863.6019,1949.335209,3309.052638,15,5.681611051,2.838655555,4.962432179,0.292346818,0.816605331,36.6,1.062308016,4.791799143,36.6,1.803298441,5.36381167,10,5.671875,1.904392025,45.44736842,28.10197349,38.55263158,26.86388435,1.343149685,2.4152743,0.095630773,0,0,0.406343449,0,0,0,0,0.066405334,0,0.260565052,2.242059318,0,0.386337224,0.353237918,0.461493633,0.127156906,0,0,12.08685817,0.960364022,0.827669564,1.917478038,1.120237937,0,0,1.76707466,0.528158682,0.926265369,1.142720019,0.998055105,0.48077292,0,0.088395417,1.398038543,0.911901019,1.443796445,2.895921674,0,2.189174696,6.224696103,7.805165661,0.309090909,8.305660075,2.677679834,3.839625963,0.570304144,0,0,0.425749383,0
1110,1832,1777,1519,0.030021834,47997.67599,103998.2194,1378.746147,2467.463628,15,5.733457784,2.86487305,4.995685923,0.340966397,0.876892831,36.6,0.752590691,3.437984176,36.6,1.346868792,3.760717101,10,5.520833333,1.796867452,46.76315789,29.05841142,39.97368421,27.68762486,0.886092677,1.421160574,0,0,0,0.23123846,0.32270684,0,0,0.126614839,0,0.259646591,0.001047322,1.8150004,0,0,0.480682112,0.5700184,0.47957133,0,0,7.876239788,0.107879094,0.859655939,2.020728536,1.499163721,0,0,2.115015459,0.722959232,0.594802707,0.932866085,0.527428844,0.196067917,0.983288165,0.611103544,1.390595768,0.611120769,2.401781496,1.622189177,0,2.366682529,5.042744744,0.530999975,0,0.455607913,2.261162028,0.476931443,2.925,0,0,0.561245202,0
1111,1835,1761,1502,0.040326975,47685.54578,102811.0388,1435.048031,2541.945247,15,5.626710997,2.699789714,4.715144239,0.318709852,0.859809695,36.92433036,0.782042523,3.876666591,36.6,1.385256266,4.168295668,10,5.708333333,1.743539663,46.34210526,29.3197224,39.52631579,27.88202292,0.989313759,1.2935376,0.262301856,0,0,0.259957552,0,0,0,0,0.2,0,0.066160105,0.74046172,0,0.503656325,0.343124969,1.020841956,0.237248152,0.495320295,0,2.387636938,0.343197712,1.096060367,1.579974759,1.674512392,0,0,2.042554039,1.088853124,0.854701972,0.476835251,0.983661903,0.616172315,0,0.77380383,1.138002141,1.036403005,4.463562795,1.470261647,0,1.251695022,4.972755726,1.351723093,3.93635085,2.60834327,0.132025134,0.165941237,3.327272727,4.575,0,0.577168505,0
1112,1804,1708,1439,0.053215078,47321.89255,103153.7287,1410.427966,2729.468852,15,5.619859968,2.658988148,4.931495798,0.307208573,0.856490449,36.6,0.781833684,3.775730546,36.6,1.513009341,4.591953991,10,5.53125,1.836851501,44.94736842,28.61536886,37.86842105,27.35744972,1.087248171,1.606259813,0,0,0,0,0,0,0,0,0,0.152435554,0.57534991,1.133333333,0,0.377777778,0.437148598,0.364806026,0.30766763,0,0,7.135723441,0.833987395,1.890795303,1.647720393,1.175338941,0,0,1.330123986,0.919363608,0.55764918,1.172881895,0.704300302,0.120688709,0.264544504,0.07586712,1.039952468,0.637385906,3.128849177,2.763448062,0,2.207780413,4.950010882,4.524006483,1.943622747,2.519263349,0.136738207,2.531194597,5.71540447,0,0,0.581046943,0
1113,1793,1716,1463,0.042944785,45732.84835,100956.5363,1509.828405,2679.011314,15,5.554806197,2.712555726,4.83658988,0.27125239,0.789479417,32.82988369,0.842068268,3.874571917,36.6,1.494150203,4.684723209,9,5.442708333,1.706863888,45.15789474,28.97505853,38.5,27.42333812,0.991542396,1.668911678,0,0,0,0.463991655,0,0,0,0,0.226666667,0,0,0.485714286,0,0,0.199682055,0.6289792,0.400951751,0.290898383,0,9.04107168,2.563862857,1.862309102,1.713029403,1.325806579,0,0,3.188716953,0.853817267,0.783355973,1.640185723,0.83451843,0.87756915,0.368472338,0.125696296,0.924262946,0.11135123,1.452450694,2.91033323,0,0.873296269,5.958700505,3.83670064,0,1.533285633,0.04596642,2.489794279,0.394861815,0.179277987,0,0.537429082,0
1114,1796,1735,1499,0.033964365,45653.55712,99376.69875,1445.882753,2516.239778,15,5.641381038,2.805905304,4.999009832,0.247678094,0.755507831,39.27325641,0.805057212,3.883294604,36.6,1.401024375,4.079515495,10,5.510416667,1.901177221,45.65789474,29.75538546,39.44736842,27.96397812,0.848823933,1.154705219,0,0,0.331586445,0.261538462,0,0,0,0,0.2,0.746158063,0.237417474,0.425,0,0.078609129,0.890736023,0.415446346,0.135678672,0.256845725,0,1.753873576,1.590975584,1.155224474,1.810940429,1.493571809,0,0,2.045904815,0.750974838,1.309427107,1.136713739,0.5742237,0.201943186,0.430587636,1.291897786,1.307453868,0.967269242,0.867147222,2.775235634,0,1.768328591,5.92651604,4.80176905,1.02,1.500723628,0.316333467,0.453333333,0,0.362987641,0,0.519007413,0
1115,1833,1756,1490,0.042007638,46100.43442,103583.1675,1742.341604,2851.909641,15,5.636229933,2.7868058,4.832150533,0.291575584,0.840749921,41.39153681,0.950540973,4.322830803,36.6,1.555869962,4.646023402,10,5.739583333,1.821427964,46.21052632,28.41159687,39.21052632,27.23209977,1.209797119,2.127847787,0.091886571,0,0,0,0,0,0,0,0.090797349,0.273744548,0.744774184,1.133333333,0,0.518496611,0.356075024,1.04000234,0.137822464,0.067515419,0,11.32194542,1.786303661,1.259868531,1.904474808,1.301116988,0,0,4.922408464,1.942877507,0.783346509,0.673949894,0.970012476,0.27536061,0.178947368,0.161904762,1.601918308,0.431261322,3.110399121,1.755349331,0,1.850556102,4.234106836,8.638351553,0.68,2.116019025,2.239418097,0.2,0.485714286,0,0,0.545107105,0
1116,1788,1713,1442,0.041946309,45313.26128,102205.8694,1582.114526,2789.81466,15,5.59162163,2.74496937,4.877441977,0.285628062,0.818722111,36.6,0.884851525,4.08659324,36.6,1.560299027,4.724069883,10,5.65625,1.850270954,45.07894737,28.10355061,37.94736842,27.00287253,1.342164328,2.067606542,0,0,0,0.147826087,0,0,0,0.322502449,2.651453787,0,0,1.16312535,0,0,0.798014382,0.589951666,0.093647558,0.192720541,0,10.60241774,1.32160112,1.918898889,1.893482262,1.191644824,0,0.604954769,1.486853601,0.551959283,0.777945247,0.955249534,0.723722823,0.585441286,0,0.781905192,1.150959184,0.812814676,1.379578356,2.084815277,0,2.051913597,3.900011677,7.457979438,1.761577738,2.717856625,1.978941271,5.689285848,5.425,0,0,0.527181403,0
1117,1769,1685,1420,0.047484454,45791.76792,101266.6087,1516.008809,2664.036359,15,5.503729525,2.607393545,4.995685923,0.272241424,0.813226307,41.61574271,0.856986325,4.03351575,36.6,1.50595611,4.474467561,10,5.661458333,1.872212917,44.34210526,28.17546181,37.36842105,27.04520685,1.233918716,2.13580657,0,0,0,0.763285213,0,0,0,0.210642525,0,0,0.392307692,0.549485959,0,0,0.268806365,1.051484385,0.228226479,0,0,11.47561925,1.071915726,1.01766358,1.458871205,1.79325834,0.256092584,0,2.901234501,1.326004998,0.589867531,0.437045406,0.863009036,1.072670541,1.251822653,0.356722531,1.369250432,0.222172481,4.32949784,2.383440058,3.326096802,1.570860584,4.40890104,8.812227723,1.667652753,0.823167505,0.422641906,0.815416515,0.974654944,0,0,0.509413718,0
1118,1812,1732,1479,0.04415011,45050.79694,100988.685,1865.945685,3104.494308,15,5.890227127,3.002822635,4.995685923,0.341773715,0.905078683,36.6,1.029771349,4.404557069,36.6,1.71329708,4.843996187,10,5.895833333,1.805542201,45.57894737,28.26531404,38.92105263,26.95940572,1.331517969,2.05489537,0,0,0,0.352650681,0.053900742,0,0,0,2.133090596,0,0.991888315,0.485714286,0,1.035164007,0.327176578,0.736903859,0.387615213,0.2125,0,10.47801043,2.027961043,0.522128972,2.047913502,1.657340285,0,0,2.487719914,1.245864791,0.960760266,0.811993181,0.475249737,0.395195717,0.523076923,1.17030003,1.740898765,0.179044131,2.675614599,1.703940784,1.523133438,3.715731148,4.845705944,8.445625844,0.927272727,1.863688168,0.898740444,4.921532067,0.283333333,0,0,0.586759038,0
1119,1825,1748,1489,0.042191781,46276.51426,101973.7462,1478.124099,2735.598636,15,5.637960482,2.751538068,4.83766752,0.255014272,0.759121543,36.6,0.809931013,3.716836976,36.6,1.498958157,4.348170108,10,5.515625,1.752904026,46,28.42534081,39.18421053,27.03200371,0.973336438,1.292069943,0,0,0,0.152442462,0.142583316,0,0,0,0.523690553,0.049466389,0.167615735,1.457142857,0,0,0.060156477,0.401209836,0.385383643,0.280495988,0,5.020764669,3.879613881,1.923667825,2.00095704,1.340136256,0,0,2.243466842,0.821202668,0.96445163,0.781488137,0.713771087,0.534337422,0.339038084,0.124738906,1.517066907,0.913859724,2.897683593,2.7334279,0,1.363227948,4.346817446,2.523360293,1.334122202,1.538765234,0.076242305,4.141090192,0,0,0,0.548586133,0
1120,1792,1717,1461,0.041852679,46723.79168,101419.8019,1245.127141,2493.307174,15,5.626559247,2.794269939,4.927914785,0.265976513,0.776833208,36.6,0.694825413,3.707299544,36.6,1.39135445,4.325016476,9,5.260416667,1.815700001,45.18421053,27.65373798,38.44736842,26.21339289,1.053447235,1.462969726,0.34,0,0,0.330720386,0,0,0,0,2.472118922,0.216513178,0.17,3.811500841,0,1.544155025,0.244818098,0.255958812,0.375768438,0.096643531,0,1.507661311,4.121186444,1.31272833,1.895273609,1.476426364,0,0,2.484172318,0.408029625,0.951576593,0.662009566,0.516871995,0.134898441,0.2125,0.303159505,1.09670582,0.518697099,1.748223576,0.87894236,0,1.577335922,4.380835247,7.3132531,3.322366607,1.710972096,0.188696578,2.445069609,0.593125164,0,0,0.548400287,0
1121,1785,1710,1451,0.042016807,46586.48181,100941.585,1497.168195,2982.865795,15,5.653358708,2.816497095,4.963709326,0.287826815,0.823132591,36.54929538,0.838749689,3.897481438,36.6,1.671073275,5.025596896,10,5.666666667,1.777560751,45,29.04352451,38.18421053,27.62898484,1.403313582,2.060565711,0.05885133,0,0,0.447230228,0.0593104,0,0,0.161332965,0,0.804638284,0.010394499,2.37100056,0,0,0.384166297,0.713502563,0.346380582,0,0,4.902305254,5.535780039,1.989280628,1.906330674,1.212545838,0,0,3.099422527,0.602882714,1.508993967,0.650748686,1.048160661,0.588572668,0,1.507872967,1.599030739,0.813796883,1.457414245,2.304550415,0,1.180228329,4.631219429,11.16688334,3.028714163,1.744039762,1.580564661,4.146219237,5.2,0,0,0.483038705,0
1122,1904,1813,1545,0.047794118,48122.01798,106725.5681,1137.887712,2673.364296,15,5.659560379,2.785116816,4.917460288,0.304163204,0.886027472,36.6,0.597630101,3.110897053,36.6,1.404077886,4.113092876,10,5.541666667,1.9917364,47.71052632,28.39376126,40.65789474,26.90262785,0.953495489,1.260454102,0,0,0,0.502680314,0,0,0,0,2.034782609,0,0,0,0,0.421027144,0.585889977,0.550194403,0.300518072,0.203064387,0,6.09678097,0.901538113,1.703407897,1.612672378,1.569349148,0,0,1.754721912,0.549155017,0.569986908,1.185969008,0.985286489,0.661698054,1.430912773,0.64949236,1.506916868,0.534101613,1.924419186,1.621835415,1.617954409,1.242748133,3.908161508,4.152492618,0.242857143,3.784540997,0.154749835,1.421373309,0.34,0,0,0.56059486,0
1123,1853,1779,1525,0.03993524,47915.52096,104433.6562,1505.788229,2805.572452,15,5.638950459,2.71423083,4.83766752,0.317569697,0.8766753,36.6,0.812621818,3.701189943,36.6,1.5140704,4.233275268,10,5.723958333,1.846124589,46.81578947,28.06557665,40.13157895,26.69237133,1.088663525,1.577806125,0.166691535,0,0,0.386463452,0,0,0,0.416153156,0.667400853,0.935485778,0.167652326,1.670375893,0,0,0.212026582,0.921248944,0.414757334,0,0,8.873731154,1.419262353,1.636217543,2.083379345,1.053173742,0.485714286,0,3.583722339,0.49883078,1.107503501,0.700078389,1.16959008,0.37022432,0.486302939,0.419100971,1.09043854,1.629525879,3.38241001,1.187371351,0,1.336671024,4.623098223,1.895263297,1.321468883,2.69916217,0,4.009198413,0.324817339,0,0,0.63840645,0
1124,1847,1763,1511,0.045479155,46431.30671,103047.0994,2032.559883,2816.541356,15,5.685176431,2.797616493,4.93616678,0.295049999,0.846084013,37.39259036,1.100465556,4.851174626,36.6,1.524927643,4.675676006,9,5.369791667,1.671988574,46.39473684,27.53900533,39.76315789,25.88073273,1.286038926,2.080751265,0,0,0,0.332835685,0,0,0,2.259368375,0,0,0.328139635,1.491837239,0,0.505622181,0.306237707,0.51266941,0.253840223,0,0,8.945820801,3.346411481,1.460013406,1.929600083,1.416338074,0,0,1.037360088,0.805245748,0.533901516,0.746732416,1.642543367,0.515781187,0,0.688976813,0.783921881,0.860110178,1.399488563,0.935608869,0,1.93908677,5.07032579,5.69424985,1.30916596,1.17859312,0,6.565075297,8.221005666,0,0,0.589075992,0
1125,1758,1682,1432,0.043230944,45384.60122,99770.50875,1685.2268,2951.803051,15,5.678735747,2.855481025,4.98221412,0.298386832,0.829292497,36.6,0.95860455,4.313220983,36.6,1.679068857,4.908433986,10,5.380208333,1.821807698,44.26315789,27.38101937,37.68421053,26.00111866,1.185539709,2.113356143,0,0,0,0.248686491,0,0,0,0.063519777,0,0,0.372828299,2.266666667,0,0,0.14436131,0.511318315,0.318610449,0.002312921,0,12.0486238,0.246478791,3.210051681,2.419651459,1.123245089,0,0,2.773943029,0.619889943,1.366099176,1.121569448,0.758808721,0.393224269,0.34,0.203069707,1.221836609,0.216354901,3.032474515,1.792703744,0,1.939181404,4.955470428,5.651684792,0,2.798968514,0.405798702,4.973913175,0.550099625,0,0,0.56898881,0
1126,1771,1693,1434,0.044042914,44904.64685,100396.3069,1611.247045,2627.439194,15,5.556281626,2.694803872,4.890984401,0.245613682,0.772881235,41.83548074,0.909795056,4.237551496,36.6,1.483590736,4.668159626,10,5.479166667,1.728915644,44.55263158,28.30909968,37.73684211,26.81779085,1.07251981,1.466750654,0,0,0,0.425975227,0,0,0,0,0.685958829,0,0.626658993,0,0,0,0.586371096,0.79029337,0.232561525,0.2,0,5.331419865,1.189537043,0.850952841,1.529468629,1.230687454,0,0,3.017976001,0.736627422,0.318071457,0.953595247,0.849765422,0.67982649,0,0.835802493,1.17048602,0.366809815,1.614446645,3.257572636,1.574432716,1.912617012,5.436314279,2.534951881,5.687133734,3.903446382,1.697159172,2.326550972,0,0,0,0.645032227,0
1127,1841,1775,1508,0.035850081,46790.52291,105184.7175,1524.673046,2602.39173,15,5.57120599,2.73864186,4.968380847,0.330980431,0.87878694,36.6,0.828176559,3.885614935,36.6,1.413575084,4.214292947,10,5.807291667,1.737859363,46.71052632,28.40395441,39.68421053,26.85154633,0.940185066,1.305951972,0,0,0,0.354214629,0,0,0,0,0.226666667,0,0.315021346,1.954615816,0,0,0.206159988,0.812511296,0.425932601,0,0,5.771970573,1.077769042,1.375119563,2.107275309,1.311504339,0.581075994,0,1.513657843,0.497480991,0.645958659,0.571142458,0.785300361,0.579024907,0.357894737,0,1.070659953,0.35042037,3.799264911,2.321040024,2.04,1.497813492,4.334765844,2.174029913,0.283333333,2.181823373,0,4.333119919,0.2125,0,0,0.50904323,0
1128,1841,1749,1488,0.049972841,47032.61956,103416.8381,1532.890599,2900.076237,15,5.637015011,2.78605121,4.995685923,0.351071703,0.909000215,36.6,0.832640195,3.817692913,36.6,1.575272263,4.668653407,10,5.703125,2.031109771,46.02631579,27.56283428,39.15789474,26.38233691,1.116789622,1.639752391,0.228730826,0,0,0.194759188,0,0,0,0,0,0,0.404540432,3.190147986,0,0.03834318,0.140067932,1.273096326,0.275413556,0,0,7.161923748,2.107276728,3.118843922,1.991923937,0.918362072,0,0,5.375244792,1.11152948,0.744116064,0.668317424,0.780062006,0.132165212,0,0.523076923,1.502691567,1.00622374,2.389021051,2.306343952,0,1.564283163,4.439515107,5.707442387,1.637980063,2.443907519,0.374905181,0.243864599,0.728571429,0,0,0.62843899,0
