episode,total_demand,served,charged,rejection,total_rewards,total_revenues,total_subsidies,total_envies,max_wait,mean_wait,std_wait,max_detour,mean_detour,std_detour,max_subsidy,mean_subsidy,std_subsidy,max_envy,mean_envy,std_envy,max_queue,mean_queue,std_queue,avg_station_serve,std_station_serve,avg_station_charge,std_station_charge,avg_cls_envy,std_cls_envy,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,run_time,loss
10,1859,1795,1503,0.03442711135018828,49667.98505890137,108197.31562499997,1123.3583105224661,3843.9790103996556,15.0,5.175255297130919,2.2572903628374497,4.999013676217182,1.93113890119842,1.7360205749309858,36.6,0.6042809631643173,3.623639045568649,36.6,2.067767084668992,4.949325536220326,9,5.072916666666667,1.3711673225353969,47.23684210526316,15.870253887343878,39.55263157894737,15.984692296432682,1.1939728844635251,1.4618352231701395,0.0,0.0,0.0,0.0,0.24285714285714288,0.0,0,0.0,0.5748714654444445,0.048643588490214995,0.272,0.7871653392280891,0.0,0.0,1.0112667036853211,1.916607891238593,1.315831515248314,0.40699241212466974,0.0,2.7867514922582552,0.43291806282627504,2.3775836779179818,3.2897551193036527,2.5440776489168457,0.0,0.0,1.3723857073142183,0.8337972505864836,1.73286002666738,2.5175516383802905,1.1583992510099603,0.7696573831322585,1.1877618445001996,0.0,1.5509348375252079,0.660900103149832,1.053151353311665,5.060062001198199,0.0,1.9419232431562325,6.586347933443019,3.314858394423384,0.6343066287037037,1.659531663082081,0.28028557590909103,0.5358912027604168,3.4582954010119047,4.188447839907408,0.0,3.1564101833345677,0
11,1849,1770,1479,0.042725797728501935,48629.640533563645,107125.61625,1060.7704737394533,3627.8262075499515,15.0,5.065756770951036,2.18624594887947,4.999942633078339,1.7872302485978253,1.7079865384386133,36.6,0.573699553131127,3.5642357608416946,36.6,1.96204770554351,4.801048829812235,10,5.208333333333333,1.6451739185333025,46.578947368421055,17.34575873982997,38.921052631578945,17.258684433225234,1.286664983350906,1.5664751041122518,0.0,0.0,0.0,0.906394416046811,0.4021241579103469,0.0,0,0.22136250756410256,0.0,0.0,0.314791067519046,2.6841671336564565,0,0.30136440282971905,0.4408582089272995,1.010609390317365,1.0110722469412605,0.07669709522724939,0.0,5.655690438151248,0.10451120344086019,1.997714374510602,3.527167017687364,2.0401008195560304,0.0,0.0,3.2147043980110577,0.8870063803674708,1.7612874686592779,2.1714542129856613,1.6159471393621274,0.5781172257315665,0.6186074482596391,0.15247424755600883,0.8310507780630901,0.8714234261146427,2.2854069385256026,1.130343077769428,0.0,2.857909145632213,4.826780984129363,2.915955263954569,2.4899291454539267,2.267437055706732,1.5090593973232322,2.4034296066666667,6.963636363636363,0.0,0.0,2.4904936183341,0
12,1815,1727,1445,0.048484848484848464,47312.413385471045,103082.59875000003,964.6103856092914,3504.880567147867,15.0,5.136559745300135,2.242422512448513,4.992795314560746,1.8822767726399268,1.7068608436314858,36.6,0.5314657771952016,3.2939904858205233,36.6,1.931063673359705,4.636072990375392,9,4.734375,1.4168868548246893,45.44736842105263,16.72013813909986,38.026315789473685,16.77637254892359,1.0558371395295394,1.1533568295523342,0.0,0.0,0.0,0.23979771488633114,0.42183727065163434,0.0,0,0.0,0.3185430533333333,0.36119097292296365,0.02847063067305924,0.9272727272727272,0.0,0.3033288054161357,0.38195761023309865,1.211567821762968,1.5930717649772599,0.0,0.0,1.3876841088445127,1.1556461916453287,5.093096866897263,3.284629995291414,2.268730076380414,0.913332295833333,0.03490429329284572,2.674083310891361,0.5560890056091139,1.1221927706175177,2.313245613752539,1.4269344849159735,0.5619883281425586,1.2521255648438276,0.11461130065972223,1.5349041080252228,0.5055174270848911,3.4941140359484923,2.117912900450324,0,1.5414554741040232,2.7176907060647806,3.260242237707542,1.4516383246130753,1.1920775794908003,0.2956521739130435,1.5386362263084181,2.1398460634895833,0.0,0.0,3.1581843116669917,0
13,1798,1732,1451,0.036707452725250334,47152.93475962508,104741.08500000006,1025.1064307173099,3274.8193163887017,15.0,5.10956873111047,2.248995390357108,4.996234135651476,1.8370894962324162,1.6948258081567809,36.6,0.5701370582409954,3.3397153010609175,36.6,1.8213678066677974,4.3405971611302245,10,5.036458333333333,1.7180790988573709,45.578947368421055,17.64210212284861,38.18421052631579,17.42480878571804,0.8880571585993174,1.1174762464458525,0.0,0,0.0,0.6617566507139173,0.050912569203033345,0.0,0,0.0,3.9714285714285715,0.0,0.12142857142857144,1.02,0.0,0.0,0.25385516572194644,0.8426538525327602,1.020299534437492,0.3507430788219142,0.0,0.71503506625,0.4719708346646717,2.068353854370312,3.794874047687976,2.368143034489545,0.0,0.0,3.169238713152437,0.8334557735866447,1.8297727961210064,1.122888073234421,0.6548637586910526,0.2368307845211234,0.43544068871682157,0.13088106844825684,1.9613515252563873,0.711796374741968,1.712781023582305,2.0314314443495403,0.0,1.4592650080407228,4.199472673548024,2.075809011039643,1.819257548560653,0.700754713389539,0.45651649909682945,0.0,0.26153846153846155,0.0,0,3.506192420000055,0
14,1796,1740,1448,0.031180400890868598,47107.369986919104,105792.53250000006,993.7217163114206,3289.452656158443,15.0,5.134300542145594,2.2399603002890784,4.998711011781073,1.876557081784195,1.7209463299103893,36.6,0.5532971694384303,3.4237185225959577,36.6,1.831543795188444,4.4384710599781405,10,4.911458333333333,1.5163944209639377,45.78947368421053,15.921117877204281,38.10526315789474,16.39446227699465,0.9658657070275963,1.1427826606795715,0.0,0.0,0.10147135578342792,0.1165424547915641,0.0,0.0,0,0.0,0.13966942841269842,0.0,0.20345122857526884,0.3777777777777776,0.6890767525023062,0.0,0.9750442877631285,1.138974956666447,1.316980199008076,0.1600246656598472,0.10110494799027628,3.200224333374351,1.687388112039714,0.7104140335158724,3.4658383772590917,2.038642482969017,0.0,0.0,4.742315786715217,0.8656616573012045,1.1991519254545957,3.0208011830690062,1.5234552761223332,0.5348727378639305,0.13189447339693888,0.6376807763453801,1.7378192668775918,0.9446101064317105,3.0258177625660747,0.8680721711970262,0,2.437110526886378,1.91987777730473,3.198243335261723,0.7285714285714285,0.966017509067278,1.735670495189394,0.34997016661111113,0.337179888030303,0.0,0.0,2.0854571499997596,0
15,1788,1723,1431,0.03635346756152125,48193.140825177645,104784.73687500002,785.3109817863159,3414.9659374625394,14.9806414,5.144007980992455,2.2140743730120356,4.997794516520324,1.8867352720994328,1.7227280876916333,36.6,0.43921195849346534,2.869793040894909,36.6,1.9099362066345293,4.618591911591024,9,4.984375,1.5794136652700161,45.3421052631579,15.9774122069572,37.6578947368421,16.219345687025584,1.0989032209723402,1.3331039101322204,0.0,0.0,0.0,0.40198285924515015,0.15519791805121214,0.0,0,0.24774016852564104,4.905882352941177,0.0,0.18121950630631628,3.3429191549567574,0.0,0.07923807299347274,0.43970032339966497,1.2021886469250458,1.4209387134284828,0.05114466731718992,0.0,1.4300701321386442,1.4039721399944247,1.3745464035307786,3.3391659186422507,1.8861945463171186,0.0,0.0,3.958749211728947,0.5372378800728099,1.8795413252217255,1.4045376744381333,0.8938634694787027,0.2343208194037597,0.20835951815748732,0.7183787969459063,1.8509822250532413,0.3603798832403607,2.1160158541799277,1.8895621476105855,0,1.692665319983986,5.124501215529533,2.345483308380112,0.4857142857142855,3.389881931227241,0.0911783813218391,2.3170887695284677,0.4857142857142857,0.0,0.0,2.5513086033325334,0
16,1868,1793,1515,0.040149892933618814,49154.143731221266,106772.14687499998,1581.871767770199,3910.8872692185,14.7420095,5.182241468535044,2.2625593960353667,4.9998971192271195,1.8575237694692879,1.6871059704958946,36.6,0.8468264281425049,4.560820695631134,36.6,2.093622735127676,5.321748089970215,9,5.083333333333333,1.483707817897071,47.18421052631579,17.321807464881243,39.86842105263158,17.520170409877174,1.3160049342578706,2.0842680779949854,0.0,0,0.0,0.05189566559161043,0.0032391837757010933,0,0,0.3917858506770833,0.5388087845289855,0.10909275593750001,0.3001231172060389,2.7771224057887767,0.0,0.0,0.14133946174628992,1.235814253799352,1.2946908134227266,0.35418997431077304,0.0,11.054701646241044,1.6441893040178788,0.2653764705196554,3.240534051432198,1.6198419278533642,0.0,0.8499999999999999,4.7977578566803905,0.632951149974753,0.6710381261925629,2.3193749630688996,1.4527198997463442,0.658229892577503,0.09795565000720874,0.0,1.2090564706306641,1.238612591738823,1.7679915848016374,3.4318077449684696,0,4.773391200075215,6.144178736474302,5.403289963082156,0.26153846153846155,2.6066612061819403,0.16190476190476183,0.9830358521425827,0.0,0.0,0.0,2.759383576667945,0
17,1845,1784,1496,0.03306233062330621,48403.70493634709,107883.04124999998,1115.143018877603,3948.8345675760243,15.0,5.023498852924141,2.0879468149116143,4.997918005372766,1.8649794304207523,1.694379128871305,36.6,0.6044135603672643,3.64662314745937,36.6,2.14028973852359,5.267149295277086,9,5.119791666666667,1.7503642354085114,46.94736842105263,16.117900098992674,39.36842105263158,16.11704075722597,1.3973565753449102,1.9538751862374582,0.10145632848958333,0.0,0.42140977789167394,0.6925091485343057,0.051135493336309956,0.0,0,0.0,0.04109895432043167,0.0,0.486691213870817,6.391486587596934,0.0,1.0350599426085085,0.8890935489290913,0.8927631920203669,1.3455411003045543,0.0,0.0,1.8240561057109148,0.0,2.817051519927974,3.452455057281582,2.3849101095250216,0.0,0.6799999999999997,3.588231232714753,0.6292084624436395,1.1813286769697313,1.677849010417736,1.281262035370477,0.6291715872576347,0.28750041463866044,3.0627176865960974,1.2879959609855,0.6156188665788803,4.522667245800682,1.9231062784350306,0.0,3.6229532755762004,5.069057547280334,0.6058033088537381,0.49213564987783937,0.540480959151877,0.25143281549382707,9.884162667430395,3.811070429679487,0.0,0,2.697962023333336,0
18,1878,1807,1510,0.037806176783812595,50014.87997021029,109304.71874999997,923.894090005412,3415.022225612315,14.796332783333334,5.139407048893192,2.2131216552650383,4.999877635884399,1.8375176562865927,1.704334532188846,36.6,0.4919563844544259,3.345285354289419,36.6,1.818435689889412,4.406259082739668,9,5.078125,1.5066313918944032,47.55263157894737,15.991276188204113,39.73684210526316,16.092960557379893,1.0250391420325065,1.5164878460178772,0.0,0,0.0,0.3498421756633449,0.0,0.0,0,0.0,0.0,0.0,0.0,3.227777217021819,0.0,0.0,0.8750649863939932,0.8789821209983376,0.7693165697684237,0.16566983791666667,0.0,2.0503548965478915,1.5454498266982046,0.9388417416680599,3.4966260434751435,1.6740579474334703,0.0,0.0,3.5904266183153952,0.7205716691586594,1.1747129575199895,2.2774776352523878,1.2339128098067365,0.3374973346001319,0.3985127691828684,0.38533407198953806,1.656876210075225,0.9479370058196397,1.067174301079622,2.687913558776523,0.0,1.402922115733964,3.342653954919332,8.754640600821569,1.8009102333974754,0.8801515747250676,0.15975481305555553,0.41555436177777777,1.02,0.0,0.0,2.729800653333465,0
19,1890,1812,1531,0.041269841269841234,48939.46832369789,107556.04499999998,1428.7334695332013,3808.5320904173877,15.0,5.04618640205114,2.0974824389909323,4.995685923289166,1.8640386318228592,1.6784942361686623,36.6,0.7559436346736516,4.1759804969309124,36.6,2.0150963441361838,5.10570104922865,9,4.927083333333333,1.2310631555917655,47.68421052631579,17.70237162695543,40.28947368421053,17.178486997185328,1.0697493341825712,1.6601891215017899,0.3066688470555556,0,0.20675750279816202,0.9027613660921207,0.0,0.0,0,0.0,0.0,0.0,0.2638348636598484,1.1333333333333335,0.0,0.15697088107197338,0.6948018275455509,0.3204814208965792,1.86628951594743,0.8536047807215577,0.0,0.5356497160967968,0.46640680708207366,0.7371695389316221,3.214718198196667,2.1443786632276165,0.17059678818925095,0,4.146547481508871,1.2693179844348792,1.1009151622689655,1.7178671071233944,0.7540793978327833,0.40289017441243014,0.5666666666666665,0.0,1.5337700488036967,0.46335085783490626,1.3289982633533144,3.3434309698918505,0,3.0210759821428264,7.8408212942214695,6.784765144863661,0.0,0.3829542120938636,0.2786033621590909,0.10339306064102563,3.4038461538461537,0.0,0,3.0969313600003563,0
20,1824,1754,1462,0.03837719298245612,47329.45137197506,106273.97250000005,1012.4368986186296,3582.0596869406554,15.0,5.169076291191562,2.2935734741520104,4.999276028932442,1.8225910924070101,1.7049393173404628,36.6,0.5550640891549504,3.678435460819852,36.6,1.9638485125771132,4.8247986184195115,10,5.072916666666667,1.4736914511035055,46.1578947368421,16.74503275254057,38.473684210526315,17.139883992276555,1.1487829637012725,1.782736833624792,0.3541597335,0.0,0.0,0.025092580319726648,0.3453669493294773,0.0,0.0,0.0,0.11938958144444448,0.0,0.6117634730411754,1.3240287673303128,0.0,0.0,0.4187414247253931,1.4455941463653428,1.169222969101995,0.3578947368421053,0.0,6.5889642378673425,2.7945909433333336,1.969495757970184,3.6313069223791365,1.9066761509860892,0.0,0.0,1.3823974643461394,0.5720858972897992,2.003660686880844,2.1931799187300056,0.8661603752666523,0.3240439649825466,0.42290958566740394,0.32408205552056607,1.231587456991759,0.3521557909559886,0.6218889389179286,3.470627493715866,0.0,1.2052372558504996,3.4588511649807865,9.69588291805722,2.001183303416718,1.9441584223805732,0.0,0.8674759667083333,0.2905081861666666,0.0,0.0,2.82853714999898,0
21,1806,1740,1445,0.03654485049833889,47471.38130720009,106217.65687499994,1158.2258729704677,3394.0224959732595,14.865049283333333,5.099766918333333,2.2022007558901304,4.995685923289166,1.8869816520950484,1.7204786339311533,36.6,0.6413210813789965,3.718511738335579,36.6,1.87930370762639,4.594397154719356,9,4.921875,1.3765675250570408,45.78947368421053,15.839919415559308,38.026315789473685,16.063176001921228,1.2145787999604618,2.31105681121679,0.20629266722222217,0.19304366291666653,0.0,0.11017269097222225,0.0,0.0,0,0.0,0.24456927546874999,0.0,0.0,0.0,0.0,0.0,0.4804681037877973,0.974176090838805,0.7572776141017729,0.42647338621597974,0.0,15.126263258902195,0.8777610516958904,1.039659762755191,3.4438422789835266,2.2056036865666617,0.0,0.0,3.501497957547532,0.9822780574663619,1.447149096955338,1.961312700040956,0.9090007672132261,0.44999157259233175,0.6272883747194409,0.6374381498139684,1.8132722249392919,0.7121186581254747,1.7369493059490064,1.1714984473359544,0.0,3.6138877402361715,3.230791510603736,0.7285670827777776,2.4912110499596047,1.9631905588852192,4.566959696304347,0.5104423417247664,0.37391237444444436,0.0,0,3.061388076667208,0
