episode,total_demand,served,charged,rejection,total_rewards,total_revenues,total_subsidies,total_envies,max_wait,mean_wait,std_wait,max_detour,mean_detour,std_detour,max_subsidy,mean_subsidy,std_subsidy,max_envy,mean_envy,std_envy,max_queue,mean_queue,std_queue,avg_station_serve,std_station_serve,avg_station_charge,std_station_charge,avg_cls_envy,std_cls_envy,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,run_time,loss
643,1751,1664,1356,0.049685894,50908.63127,106415.3888,0,3757.592767,15,4.995185283,2.112182286,4.997792495,2.097265095,1.763767809,0,0,0,36.6,2.145969598,4.576362905,10,4.942708333,1.534956894,43.78947368,18.71554082,35.68421053,18.94327441,1.329381157,1.697767502,0,0,0,0,0.031834903,0,0,0,0.482189485,0,0.85453325,2.763984683,0,0,0.656304961,2.010696146,0.966623372,0.566666667,0,9.659860551,3.522211181,1.385760141,3.616060884,2.639640042,0,0,3.451332704,1.185576689,1.884396106,2.629374545,1.527135554,0.971712538,1.054351099,0.030288034,1.550458877,2.091931521,1.536697648,2.288085395,0,2.662433635,3.476992808,3.233284843,0.728571429,2.241142832,0.178016847,2.816727181,0.323809524,0.120990638,0,1.757421998,671.8043655
644,1938,1853,1546,0.043859649,54176.5172,115069.5975,0,4606.718626,15,5.161800124,2.301167015,4.999942633,2.157131028,1.747606918,0,0,0,36.6,2.377047795,5.090025808,10,5.083333333,1.640418307,48.76315789,19.74366549,40.68421053,20.00671632,1.814182001,2.75089629,0,0,0,1.21492302,0.106963484,0,0,0.253774806,0.69473021,1.603480879,0.640621958,1.590854309,0.652472639,0,0.497406431,1.368676694,1.307669393,0.337944709,0,12.05594924,0.63077312,2.008852761,4.102371205,2.338545697,0,9.15,3.995448257,0.937206744,1.474971864,3.066843847,1.564064041,1.202662798,1.886942615,0.763803158,2.16755113,0.74756862,2.821057759,2.214643793,0,2.053946144,2.529863682,13.47283064,1.467981448,2.614010425,0.166057288,0.266453253,2.925,0,0,2.531983442,665.9453122
645,1894,1815,1507,0.041710665,52026.25709,112985.2331,0,4639.268612,15,5.109885083,2.249359899,4.999942633,2.131307218,1.758274166,0,0,0,36.6,2.449455444,5.350762984,9,5.151041667,1.608279023,47.76315789,19.01167814,39.65789474,19.17958936,1.700275399,2.522086669,0,0,0,0.983176533,0,0,0,0,0.178947368,0,0.386082584,1.275,0,1.036752856,1.104737526,1.880184829,1.713847135,0,0,15.16844481,0.52555634,1.13413536,3.858209866,2.962427212,0,0,3.846466678,1.629976268,1.555062803,2.790988187,1.452974475,0.544936418,0.2,1.045436581,3.499225446,1.400467809,1.534575557,2.04360081,0,2.802791281,3.717419803,8.163930121,2.584096608,3.047576523,2.19198805,2.989453955,4.065024748,0,0,2.17158706,668.6907593
646,1864,1794,1486,0.037553648,52995.16688,112876.02,0,4430.332971,15,5.058326109,2.245235642,4.995685923,2.1100781,1.748034544,0,0,0,36.6,2.376788074,5.173158789,8,4.973958333,1.589139232,47.21052632,18.7520636,39.10526316,19.05917306,1.484655704,1.478009116,0,0,1.387580891,0.109357492,0.249949377,0.566666667,0,0.108665539,2.187006181,1.124932561,0.043327833,2.445828534,0,0.277934408,0.36814698,1.506595069,2.102657943,0.716627822,0,3.61712372,2.76527293,1.551993693,4.002334781,2.6805905,0.298442661,0,5.273753871,3.67185675,1.165068964,3.165775685,0.977192983,0.786332485,0.290492579,0.439806829,3.391269737,1.75426098,2.110818054,2.172559006,0,2.214540436,3.592463814,4.774922629,3.559678507,1.180410639,0.161904762,3.714102788,0.239882419,0,0,2.290824115,664.6862615
647,1813,1738,1429,0.041367899,52874.36453,109075.2263,0,3929.565584,15,5.012150079,2.168015576,4.999942633,2.096161368,1.785927863,0,0,0,36.6,2.16743827,4.914932447,9,5.197916667,1.756652781,45.73684211,19.46614363,37.60526316,19.72647096,1.513543312,2.504982473,0,0,0,0,0,0,0,0,0.279498596,1.515266115,1.079066375,0,0,1.145374259,0.956246713,1.256128017,1.077727475,0,0.293637652,15.80338361,0.809257001,1.896442504,4.115449415,2.551877404,0,0.120723378,2.31256647,1.171419839,1.899394633,2.248724399,1.06610969,1.218270234,0,2.347980505,1.525143747,1.526105221,2.002782244,2.232505718,0,2.646145983,2.519555488,7.845716504,3.537629657,0.565594437,1.400757075,2.517141911,0.68,0,0,1.872665522,661.2962068
648,1857,1781,1473,0.040926225,51272.01087,111426.4837,0,4503.425715,15,4.994659471,2.149208218,4.999942633,2.160417851,1.756673,0,0,0,36.6,2.425108086,5.075482533,9,5.109375,1.437415079,46.86842105,17.95926832,38.76315789,17.94499521,1.65645185,2.147978046,0,0,0,0.578459274,1.272374949,0,0,0,0.536842105,0,1.959404144,3.1762507,0,0.621100473,1.006031626,1.093198723,1.336290254,0,0,12.40871116,0.357288206,2.668822174,4.192593659,3.296609969,0,0.131827079,2.832439221,1.549427313,0.850125455,2.58123117,1.623329671,0.984669687,2.396618071,0.282121892,2.692165041,1.104731808,2.800163316,2.077555722,0,2.180501434,3.548182892,5.071978945,3.833499931,3.616829113,0.358810321,5.579288493,0.566666667,0,0,2.248372425,660.3290602
649,1772,1737,1429,0.019751693,52779.79901,109992.1781,0,3691.418773,15,4.944336697,2.065096378,4.997383177,2.231354806,1.768623166,0,0,0,36.6,2.083193439,4.097518013,10,5.171875,1.553437259,45.71052632,17.96474309,37.60526316,18.40271644,1.208435692,1.365240392,0,0,0,0.790556821,0.072130315,0,0,0.067943422,0.2125,0,0,3.076312061,0,0,0.287320156,1.739506662,1.040296809,0,0,4.885718216,1.863307819,1.309678331,4.105401385,2.725876718,0,0,2.884485243,1.190691878,1.457857432,2.205102076,2.294684297,1.553831571,1.905352035,0.323868893,2.901335593,1.602051341,1.804892382,1.852210613,0,3.018559622,2.812178581,0.964892848,5.379437388,0.896393428,1.153068158,0.526815928,0.309090909,0,0,2.360345583,663.046524
650,1846,1768,1461,0.042253521,52028.12757,109872.8569,0,4256.228815,15,5.070669718,2.215482889,4.996393617,2.045151756,1.764893489,0,0,0,36.6,2.305649412,4.964802628,9,5.036458333,1.49433791,46.52631579,20.32723975,38.44736842,20.38536287,1.352688258,1.7372265,0.366836018,0,0,0.125911647,0.707313683,0,0,0,0,0,0,0,0,0.511704184,1.165317529,1.075125809,1.677631597,0.345677096,0,7.479659869,1.822677238,0.745812437,3.901089578,2.887976864,0.774422297,0,4.160674512,1.859515335,2.484191682,2.263537336,1.384941304,0.702204583,0.446452856,1.906966915,2.236286558,1.532222688,2.099420749,1.224396554,0,2.008099765,6.27718616,6.179396848,3.31533633,1.542396063,0,0.355901453,0.715441105,0,0,2.275210163,663.0860373
651,1776,1715,1408,0.034346847,50972.69413,108400.6594,0,3909.894787,14.97385505,4.940279989,2.03030636,4.995685923,2.097673453,1.768547054,0,0,0,36.6,2.201517335,4.853489007,9,4.854166667,1.597388276,45.13157895,17.589128,37.05263158,17.63511355,1.505440508,2.353251781,0,0,0,0.73640957,0,0,0,0,1.228763175,0,0.908231734,5.605737192,0,0,1.172638494,1.102172788,1.059618406,0.113116176,0,14.81252205,1.173503133,1.341257399,3.883749222,3.255607749,0.340546739,0,4.171956773,1.557402544,1.451009149,2.725672234,1.142841221,1.490032819,0.204572586,0.545081845,1.171519657,0.465594615,1.381236095,2.559247081,0,2.46367155,3.805781625,2.844883465,1.773762985,1.648650798,1.729794007,0,3.9,0,0,2.001917512,661.6471116
652,1875,1814,1505,0.032533333,53055.95635,112854.5587,0,4340.810305,15,5.055524644,2.165400481,4.998998893,2.11002792,1.772418342,0,0,0,36.6,2.315098829,4.964447547,9,5.208333333,1.7134071,47.73684211,18.71909272,39.60526316,19.02289407,1.511116803,2.221442376,0,0,0,0.672794128,0,1.774859053,0,0,0.161904762,0,0.280659559,2.781848489,0,0.476918613,0.659249763,1.263680709,0.942053229,0.238061576,0,5.764513644,1.382871973,2.042315227,3.806456458,3.503254367,0.85,0,6.156130591,1.312845591,2.314525477,2.338908574,0.897402394,0.486668225,0.469772711,0.175218502,2.509739338,1.983463867,1.696173606,2.020236114,0,2.560569611,2.355119049,13.27854556,2.331499947,1.906460218,0,2.3997825,0,0.250219932,0,2.39942618,654.7447144
653,1871,1803,1494,0.036344201,53556.16222,111654.2719,0,4481.540796,15,5.085294128,2.238867009,4.996030358,2.103062612,1.752199623,0,0,0,36.6,2.39526499,5.212892446,10,4.895833333,1.770588218,47.44736842,18.27955051,39.31578947,18.47630811,1.510859584,2.068635067,0,0,0,0.555069241,0.636985347,0,0,0,0,0,0.685627196,0.566666667,0,0,1.481846998,1.889099321,1.4760965,0,0,9.809848494,0.417405477,1.837673393,3.966427502,1.846989898,0,0,7.237587525,1.445900872,1.811744394,2.781811649,1.045665009,0.777038638,0.261538462,0.23319947,2.143472031,0.90183717,2.673922596,2.578154727,0,2.665162016,4.790399325,1.266350899,2.645322723,0.851071568,2.468777728,7.178122421,3.105304375,0,0,2.20592289,654.1283143
654,1854,1775,1467,0.042610572,51901.12492,111100.5694,0,4292.462242,14.98366703,5.065240059,2.218311273,4.995685923,2.097177955,1.762977742,0,0,0,36.6,2.315243928,5.082831563,10,4.942708333,1.693076883,46.71052632,18.0451304,38.60526316,18.18695234,1.241565655,1.391033311,0,0,0,0.523036922,0.220954123,0,0,0,0.751042814,0.843996141,0,0.34,0,0,1.017771717,1.417592748,1.360562032,0.033028259,0,3.791727573,0.590637352,3.030721334,4.537587078,3.231069781,0,0,5.370487444,1.167344052,0.913445615,1.764071244,1.025111749,0.758324352,0.937023971,0.466818908,3.254114442,0.718083703,1.796457998,1.707392527,0,1.784129479,3.902273559,1.128302491,1.133333333,2.683356418,1.456896966,3.022864961,0.261538462,3.895617523,0,2.55722668,653.3885981
655,1968,1869,1562,0.050304878,54732.36721,115878.9206,0,4699.982249,15,5.084354891,2.213468527,4.999344375,2.075183744,1.771394971,0,0,0,36.6,2.388202362,4.833700217,10,5.119791667,1.762226326,49.18421053,19.4447331,41.10526316,19.7334734,1.350743299,1.639253694,0,0,0,0.434888836,0,0,0,1.816427561,0.289460853,0,0.568944982,1.574917752,0,1.094820758,1.141711536,2.171157465,1.681382231,0.229903939,0,8.416174706,1.5775373,1.395994506,4.535699552,2.939606737,0,0,6.169530956,1.160384708,1.766603163,3.033365846,1.603237784,0.886489684,1.607277846,0.58920439,1.688113886,1.196116382,1.830261442,2.655497678,0,2.864340035,2.918454974,1.115244908,0.035390062,1.352657771,0,1.587926889,2.257694525,0,0,2.609283207,647.32901
656,1747,1708,1402,0.022323984,50584.58241,107700.3431,0,4044.524224,15,5.158518545,2.274527705,4.999605568,2.126107863,1.783905529,0,0,0,36.6,2.315125486,4.514882292,7,4.588541667,1.389122159,44.94736842,19.08836428,36.89473684,19.19400876,1.25674378,1.363896882,0,0,0,0,0.167544201,0,0,0,0.635400467,0.897689832,0.188888889,4.0219034,0,0.998093526,0.339429213,1.282128807,1.641181333,0.378875806,0,3.784038284,0.721014492,2.385756839,5.062444333,3.349335461,0.110954584,0,4.761028514,2.856145013,1.711375101,1.962065404,1.393241406,0.657263092,0.837005269,1.43349106,2.196284392,1.07490499,1.246064955,2.170095373,0,1.080112187,2.793576542,2.610408572,3.412920596,2.018187065,0.131025697,1.270570504,0,0,0,2.203993948,645.4018974
657,1834,1764,1457,0.038167939,51731.9289,110080.2319,0,4139.395847,15,5.06127861,2.140021596,4.999072807,2.121248992,1.789657769,0,0,0,36.6,2.257031542,4.837653527,10,4.947916667,1.628968178,46.42105263,18.70495513,38.34210526,18.88368318,1.435207441,1.731515039,0,0,0,0,0,0,0,0.027751322,0.147826087,0,0.278121406,2.781848489,0,1.76336713,0.697620911,1.954678657,1.634350697,0.6,0,6.560416102,0.135020121,2.051724932,4.030768117,2.666876689,0.370568927,0,5.871578337,0.756374667,0.895702101,2.369528089,1.693456003,1.382730135,0.854117211,0.732691467,2.790115359,1.880376109,2.528549207,2.145652549,1.114127193,1.958903134,3.981269704,7.35744405,3.020244578,1.844821713,1.142387489,0.042617461,0.261538462,0,0,2.148326888,646.2477948
658,1749,1683,1375,0.037735849,48735.11314,107537.3738,0,3925.270804,15,5.020021972,2.130695393,4.99911043,2.115464686,1.763033061,0,0,0,36.6,2.244294342,4.924841531,10,4.864583333,1.614516128,44.28947368,18.06990504,36.18421053,18.20187275,1.340986854,1.835378322,0.279177986,0,0,0.624962456,0,0,0,0.369124568,0,0.261538462,0.422243169,1.388173562,0,0,0.580589219,1.640929621,1.071160259,0,0,10.72663842,1.45843845,2.339763709,4.137610277,2.235561604,0,0,2.582503749,0.75110273,1.686241774,2.064729802,1.243184219,0.115870306,0.193912301,1.021474706,2.779950415,0.607534864,2.661576479,2.665507399,0,2.706004014,4.601089555,1.726154304,0.777166649,3.030518743,3.188543191,0.534965714,3.234413174,0,0,2.098311615,643.7532635
659,1797,1723,1417,0.041179744,50846.1401,108701.8725,0,4606.311779,15,4.964935959,2.085492754,4.999668007,2.116394794,1.773010635,0,0,0,36.6,2.563334323,5.498840913,9,4.880208333,1.564989336,45.34210526,19.22892054,37.28947368,19.42178361,1.591248836,2.140540759,0,0,0,1.017636067,0.766160958,0,0,0,0.435289566,0,0.731094269,1.275,0,0.561911142,0.833147438,0.56321849,1.51450435,0.20211221,0,5.831802422,2.147712224,0.924615113,4.678270225,3.542140471,0,0,9.531022305,1.240275289,1.790102094,2.160387586,1.197146759,0.259969166,1.475655035,0.182065028,1.015697804,2.487225561,2.301473078,2.598294111,0,2.11205645,3.445367833,6.512188988,2.768638839,3.287284719,0.127881211,8.154498963,0,0.299347219,0,2.142521463,644.8459422
660,1870,1797,1495,0.039037433,52479.55594,111549.5344,0,4530.584737,15,5.17216931,2.317574145,4.997670691,2.124629336,1.775332194,0,0,0,36.6,2.422772587,5.244510884,10,5.171875,1.522963334,47.28947368,20.48736182,39.34210526,20.42737626,1.643617473,1.981746087,0,0,0,0.565392507,0.508452078,0,0,0,0.226666667,0,2.351515933,1.566614215,0,0,1.191685586,1.52381618,1.086197256,0.175058322,0,6.623415019,1.672081159,1.494552382,4.096128582,2.458975625,1.952776569,0,4.361712886,0.950974258,2.454540651,2.692098211,1.513971295,0.587336476,1.484772747,0.45460189,2.146636333,1.808524447,1.138201548,2.073317561,0,2.572422576,4.543719745,9.589223216,4.954437388,1.512580115,1.390506659,5.969831419,0.476997897,0.367520792,0,2.520253033,643.7630917
661,1840,1754,1446,0.04673913,50968.32845,110450.4131,0,4902.77359,15,5.210263966,2.408827308,4.996956879,2.139391141,1.756674532,0,0,0,36.6,2.664550864,5.595229437,9,5.088541667,1.685561837,46.15789474,19.07261238,38.05263158,19.22162621,1.738126036,2.734371642,0.102405827,0,0,0.991821217,0.129265757,0,0,0.021667178,5.228571429,0,0.200594795,0,0,1.697148798,0.933015818,0.761311468,1.320025472,0,0,17.50472036,1.39350138,2.01664254,3.923197601,2.966622681,0,0,3.497681784,0.64636661,2.125448597,3.683709505,1.209531553,1.245421712,0.391742381,0.301964422,3.80967102,1.022846113,0.994515172,3.03240291,0,3.091763207,5.086992764,3.407565449,2.368726823,3.927659109,3.20742976,2.141609154,0.784615385,0,0,2.346650517,640.7363485
662,1794,1739,1432,0.030657748,51094.28539,109440.0806,0,3924.500249,15,4.99352545,2.105653906,4.998085417,2.132450383,1.770469393,0,0,0,36.6,2.187569816,4.739208168,8,4.807291667,1.369058739,45.76315789,18.60876168,37.68421053,18.68732368,1.238946473,1.54130268,0,0,0,0,0,0,0,6.08389578,0.178947368,1.432414712,0,5.657080951,0,0,1.7268405,1.064354549,0.496706066,0,0,2.348145653,0.530335043,1.89324957,3.892099446,2.138779229,0,0,3.629957824,1.240715705,2.277638452,3.116251675,0.75768687,1.519149534,0.069041694,0.248862885,2.895277805,1.531044254,1.24699148,2.238593818,0,2.87394871,4.866094986,1.419466665,0.981183303,0.9398949,0.259376063,1.15435167,0,0,0,1.922729718,642.6465476
663,1869,1814,1507,0.029427501,52129.02363,112232.7881,0,4152.400844,15,5.097665526,2.209208685,4.998970627,2.109504809,1.794414399,0,0,0,36.6,2.221723298,4.561279121,9,4.953125,1.525099254,47.73684211,21.11956465,39.65789474,21.0941203,1.112918317,1.246646179,0.017766075,0,0,0.903159764,0.402989455,0,0,0,0,0,0.491983337,0.34,0,0,1.002340357,1.778710072,2.761469833,0,0,0,0.992085985,2.094383891,4.180089466,2.239025921,0,0,3.862060233,2.422472936,1.798879322,2.192349234,1.148472763,0.805107367,0.066806741,1.337148392,4.001963685,1.486092012,1.595740419,1.781852475,0,1.978260526,4.004409932,2.782499673,1.539371772,1.2255077,0.144611929,0.402445077,2.752941176,0,0,2.119410328,643.7015568
664,1867,1795,1487,0.038564542,51729.41728,111799.0894,0,4978.067728,15,5.112521563,2.270846756,4.999942633,2.126371165,1.767279937,0,0,0,36.6,2.666345864,5.579045628,9,4.838541667,1.600772586,47.23684211,18.05027221,39.13157895,18.16180355,1.577556645,1.815410494,0,0,0,0.822365745,0.206858318,0,0,0.369435011,1.893988838,1.352658744,0.549864864,1.461151594,0,1.92073754,0.95617681,0.873419872,1.411576354,0.056856132,0,2.640250282,0.470883798,0.469858758,4.845579073,2.195761741,0,0,5.176868876,2.236855764,1.768755633,2.334474242,1.328029588,1.139843525,0,0.841810563,2.755032635,3.635439679,1.657247758,3.507234371,1.574432716,2.052461429,6.543628517,1.937656468,2.96650441,2.767760403,1.686572659,8.892242916,0,0,0,2.604633162,641.8289328
665,1779,1699,1395,0.044969084,50843.02397,106677.8419,0,3859.123721,15,5.083238895,2.209443631,4.999344375,2.096715226,1.786127097,0,0,0,36.6,2.169265723,4.718620257,9,5.088541667,1.619372936,44.71052632,20.83886538,36.71052632,20.93336281,1.318355227,1.589622896,0,0,0,0.958741461,0,0,0,0.062332914,3.012887743,0,0.690853348,2.728394221,0,0,0.562145736,1.429538058,0.596063553,0,0,1.011810944,1.227446476,2.140454793,4.073570322,2.857020719,0.673632682,0,4.524847809,1.37781341,1.535699067,2.906690096,1.441173343,0.41119611,0.718470679,0.242857143,2.099341897,0.623559764,0.891482016,1.799206351,0,1.415225775,3.923319551,4.926973028,6.605916517,1.130247675,0.130769231,0.654750439,4.905882353,0.309090909,0,2.274767587,638.470273
666,1798,1728,1423,0.038932147,50111.5466,107994.2437,0,4332.187009,15,5.061601755,2.201986184,4.996711912,2.062255768,1.74818645,0,0,0,36.6,2.409447725,5.278200809,8,4.947916667,1.273690436,45.47368421,20.24161534,37.44736842,20.51533107,1.574379274,2.627042336,0,0,0,0.765247588,0,0,0,0.413429099,0.2,0.930932561,0,1.462468015,0,0,0.655467371,1.546523891,1.747816276,0.522359931,0,15.74718833,1.498002902,1.317126675,4.483377547,2.099558525,2.218631856,0,9.019473835,0.892161339,1.918992753,2.004479903,1.54681985,0.876432057,0.355897354,0.61433993,2.144697674,1.73491847,1.13257053,2.000807579,0,2.207946938,4.064074113,4.200109451,1.45492381,0.396479812,0.139334562,4.522902965,0.309090909,0,0,2.252383292,638.0125259
667,1924,1827,1521,0.0504158,53483.84202,113603.7131,0,5139.189017,15,5.162587433,2.34538956,4.995685923,2.144185917,1.746306129,0,0,0,36.6,2.671096163,5.658415275,9,5.239583333,1.344315127,48.07894737,20.24505343,40.02631579,20.38896353,1.861573317,3.249539284,0,0,0,0.28115532,0,1.133333333,0,0,0,0.121587014,2.158412674,2.7575069,0,0,1.240251024,0.746148398,2.442864084,0.178947368,0,21.51053818,0.535338533,2.444399978,4.170768896,2.628605007,0.68,3.409281738,8.860623945,2.032728028,1.284493794,2.48353539,2.316330389,1.317493959,0.504521144,0.652239323,2.134056299,0.997850823,1.601911467,1.964227631,0,2.909545711,3.451670211,1.287091932,3.322366607,2.44547961,1.890961218,2.657528845,0.374186815,0.289110945,0,3.068581415,638.4229428
668,1816,1735,1430,0.044603524,50644.16635,109854.8944,0,4800.654861,15,5.096839616,2.239823343,4.997175131,2.180641897,1.753975043,0,0,0,36.6,2.643532412,5.877565266,9,4.734375,1.679305916,45.65789474,19.5519232,37.63157895,19.76363094,1.754919754,2.678287967,0,0,2.254562422,0,0,0,0,0,0.72459933,0,0,0.618181818,0,1.017238237,1.197177928,2.020307883,1.077349964,0.603358696,0,13.81260814,2.752649618,1.735343083,4.173348957,2.095192048,0,0,5.905865321,1.925759923,2.287066723,3.047386455,1.397978574,1.107851819,0.111201919,0.004998228,2.530693999,0.894742154,1.35902263,2.052032843,0,2.519653905,7.92667683,10.03889617,3.322366607,1.260233476,3.541669363,0.675052869,0,0,0,2.396030813,637.5925182
669,1851,1779,1476,0.038897893,52402.663,110407.9575,0,4594.242244,15,5.105497105,2.278502483,4.998749539,2.132510896,1.756727241,0,0,0,36.6,2.482032547,5.377497495,10,4.989583333,1.683218591,46.81578947,20.43971272,38.84210526,20.55739887,1.594928866,2.476737815,0,0,0,0.812954098,0,0,0,0,0.424135254,0,0.2125,1.751526517,0,0,1.537855787,0.460298905,0.790821962,0.596412761,0,9.664589911,0.250500593,1.656118126,4.183348446,3.059850679,0,0,2.580772372,1.553326984,1.057546802,2.968648228,1.788063404,0.966281735,0.4,0.823307739,1.62307648,1.790469579,2.865727244,1.451633271,0,4.164672478,3.551292276,13.1353164,1.016294849,3.952537986,0.72620654,5.890989681,0.34,0.104437327,0,2.308596215,626.5806195
670,1806,1743,1443,0.034883721,51801.14837,109571.1694,0,4039.724921,15,4.936592383,2.092995273,4.999345217,2.142445912,1.761370481,0,0,0,36.6,2.236835504,5.036353741,9,4.869791667,1.550780703,45.86842105,20.1012844,37.97368421,20.43151184,1.326001031,1.978387091,0,0,0,0.44719097,0.287489468,0,0,0,0.263446053,0.899494915,0.226666667,1.7,0.714440832,0,0.270204043,1.159853033,1.273114525,0,0,12.22829438,0.47019732,0.471918673,3.689921556,3.017733696,0,0,3.870898738,0.987408248,1.904027021,3.036371292,1.543799233,0.90679556,0.001363112,0.2,2.781401585,1.007506865,3.582540407,1.87941431,0,1.823255684,4.142060853,0.809619127,1.252218687,2.562918011,1.529483928,1.433001719,2.6,0,0,2.079211727,623.4701656
671,1812,1728,1425,0.046357616,50949.88909,108515.22,0,4377.212294,15,5.031586236,2.219249602,4.995386217,2.225434123,1.765299894,0,0,0,36.6,2.415680074,5.198957658,8,4.890625,1.525312681,45.47368421,20.37120884,37.5,20.36735003,1.66889744,2.11215871,0,0,0,0.139268121,0,0,0,0.12690686,2.049944986,0,1.103396958,4.378404604,0,0,0.779125763,1.472084631,0.984025825,1.032770489,0,10.54992068,1.364684762,2.801207139,4.2177214,2.978248374,0.482986364,0,7.438626502,0.638784955,1.522905242,2.338479504,1.407975866,0.975705358,0,0,1.74757706,1.890454202,1.666719704,2.087026305,4.115888845,2.588611048,4.405559185,2.932125034,5.268150778,2.26988619,0.15502953,0,3.585714286,0.280058,0,2.14132396,628.9981979
672,1818,1731,1424,0.047854785,50647.1706,108720.7012,0,4305.420209,15,5.032679287,2.198624857,4.998900872,2.137657254,1.769195759,0,0,0,36.6,2.368217937,5.392840837,10,4.8125,1.609299149,45.55263158,19.45128513,37.47368421,19.54446596,1.622437278,2.463200423,0,0,0,0.136493942,0.084629062,0,0,0,0.329032258,0,0.6,5.456165041,0,1.669728911,0.752422911,0.820080189,2.046685529,0.007178874,0,13.39247186,3.281818262,1.431341337,3.729961348,1.905141261,0,0,6.907671465,1.849532066,2.505450352,2.256668384,1.542328159,0.881821892,0,0.466661129,1.802741183,0.982296916,2.685515261,1.810244991,0,2.721342297,4.387820159,7.155118832,0.030336733,1.567797452,0.160363378,4.142565172,0,0,0,2.15181352,622.8166784
673,1860,1785,1477,0.040322581,52800.27909,111680.715,0,4255.876327,15,5.105967235,2.210780256,4.995685923,2.121204624,1.768490814,0,0,0,36.6,2.288105552,5.042524618,10,5.322916667,1.701682939,46.97368421,21.40030354,38.86842105,21.39622575,1.501934477,1.991113809,0,0,0,0.298416398,0,0,0,2.062381488,0.168542488,0.152197737,0.927820286,3.7713873,0,0.318183666,1.850800932,0.863109457,1.467558165,0.509272615,0,10.65382529,0.442130608,1.298209018,4.134250971,2.33747362,0,0,7.046343976,1.820010765,1.233843543,2.608554945,0.982831674,1.102715948,0.68,0.285330728,1.474702545,0.912436339,1.652193791,2.352514582,0,2.952243525,3.391409687,0.350891589,4.601705375,2.336054731,3.509363435,0.663582142,2.3825,0,0,2.199442707,618.0846688
674,1820,1745,1447,0.041208791,51674.68116,108738.5344,0,4266.41931,15,5.141375602,2.305420246,4.999207292,2.043751028,1.756582929,0,0,0,36.6,2.344186434,5.176006366,10,4.958333333,1.704263445,45.92105263,18.92559055,38.07894737,19.10687611,1.428964407,1.764715475,0.084662927,0,0,0,0,0,0,0.124354111,0.17,1.653545072,0.239629429,0.68,0,0.536859241,0.423241266,1.317677145,1.042942242,0.200278549,0,4.987765179,0.171479749,2.501158451,3.860511986,2.78873754,0,0,5.274095606,0.967147463,1.626195632,3.078854584,1.351242674,0.493153152,0.378048138,0.723780133,3.513336439,1.075422953,1.748728389,1.474801287,0,2.702265604,4.87900132,2.759702402,0.188888889,0.810314994,4.270223974,6.708709407,5.2125,0,0,2.256796718,610.2998066
675,1842,1775,1471,0.036373507,52771.88166,111229.2113,0,4213.868646,15,5.127696661,2.3342394,4.997383177,2.135970999,1.774933619,0,0,0,36.6,2.287659417,4.678740392,10,5.125,1.7662932,46.71052632,19.73763156,38.71052632,19.79222055,1.773376299,2.171411029,0,0,1.172885107,0.193846434,0,0,0,3.378470489,0.487657869,0,0.112113346,0.758015152,0,0.087502354,1.091657081,1.454302998,1.982622339,0,0,10.4331012,2.29120629,1.313920257,4.321422843,2.214800051,0.85,0,4.948473701,1.283056773,1.707162543,2.705439733,1.089161526,0.689678928,0.226666667,1.661932594,2.553246086,1.4292988,1.948727588,2.06268398,9.3073822,3.012579838,2.090888129,1.056078172,5.119380895,1.906518313,0.221968277,1.789459989,3.327272727,4.614857366,0,2.49262414,611.8499098
676,1831,1762,1460,0.037684326,51570.17374,110699.9475,0,4322.620476,15,5.048673487,2.198326984,4.999942633,2.158330338,1.760229413,0,0,0,36.6,2.360797638,5.105314831,9,4.65625,1.484840936,46.36842105,19.07660603,38.42105263,19.19516329,1.457303515,1.919923911,0,0,0.939941742,0.157842017,0,0,0,0.208717596,0.956273491,0,0.910727809,0,0,1.124473423,1.372403342,1.535923883,1.396276109,0.367444889,0,10.67877362,0.624131156,2.362767719,3.853722216,2.362618137,0,0,4.944207133,1.793480145,2.271592644,2.780471344,1.645073015,0.351488069,1.271431962,0.40052031,3.015715368,1.217351668,1.025971548,2.424170933,0,2.488497424,4.191973115,1.363374483,0.981183303,2.568797027,1.41930955,6,0.261538462,0.139687595,0,2.232070117,610.7370316
