episode,total_demand,served,charged,rejection,total_rewards,total_profits,total_revenues,total_subsidies,total_envies,max_wait,mean_wait,std_wait,max_detour,mean_detour,std_detour,max_envy,mean_envy,std_envy,max_subsidy,mean_subsidy,std_subsidy,max_queue,mean_queue,std_queue,avg_station_serve,std_station_serve,avg_station_charge,std_station_charge,avg_cls_envy,std_cls_envy,avg_cls_subsidy,std_cls_subsidy,avg_centre_envy,std_centre_envy,avg_centre_subsidy,std_centre_subsidy,avg_suburb_envy,std_suburb_envy,avg_suburb_subsidy,std_suburb_subsidy,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,run_time,loss
1290,1801,1710,1401,0.050527485,55652.35132,109890.9506,109890.9506,0,3749.145237,15,5.125320648,2.271512315,4.993700841,2.090779092,1.753095925,36.6,2.081701964,4.233958128,0,0,0,9,4.640625,1.741352332,45,16.98141399,36.86842105,17.04972766,1.052356232,1.103298883,0,0,2.482906652,4.30637947,0,0,1.432660077,4.030406361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.155473915,705.3582532
1291,1781,1700,1390,0.045480067,56154.54549,109910.0175,109910.0175,0,3411.732742,15,5.156929894,2.30967575,4.995685923,2.027007083,1.762047678,36.6,1.915627592,4.028930586,0,0,0,9,4.828125,1.769722384,44.73684211,16.77825066,36.57894737,16.56507356,1.152909968,1.253872938,0,0,2.216146354,4.063330928,0,0,1.411298362,3.919081908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.834072985,702.016401
1292,1809,1724,1416,0.046987286,56460.35975,110773.1588,110773.1588,0,4003.359819,15,5.137237597,2.263033321,4.999694434,2.06417275,1.742911166,36.6,2.21302367,4.521784873,0,0,0,9,5.005208333,1.863848493,45.36842105,17.54156125,37.26315789,17.39583164,1.30619453,1.167995828,0,0,2.597688528,4.547927372,0,0,1.548127853,4.397596212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.757110735,698.7084376
1293,1784,1692,1385,0.051569507,54591.71761,109286.28,109286.28,0,4176.876362,15,5.116987627,2.244796037,4.997175131,2.075337355,1.769250206,36.6,2.341298409,4.879023103,0,0,0,8,4.739583333,1.430652471,44.52631579,18.12781643,36.44736842,18.04190644,1.300203813,1.539732975,0,0,2.463644739,4.196556331,0,0,2.130922404,5.863885426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978562398,700.1926514
1294,1816,1712,1405,0.057268722,55814.75885,110167.1306,110167.1306,0,4025.645785,15,5.062116583,2.209493721,4.998984295,2.080755374,1.737902436,36.6,2.2167653,5.057382954,0,0,0,8,4.5625,1.546585621,45.05263158,16.22205673,36.97368421,15.90677916,1.37571404,2.081992318,0,0,2.185455099,3.940832128,0,0,2.267621755,6.472403073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.878236292,698.3169699
1295,1837,1725,1420,0.060968971,56051.2971,111096.6056,111096.6056,0,3951.484885,15,5.17269698,2.299165627,4.996906215,2.063377318,1.744776003,36.6,2.151053285,4.62829337,0,0,0,10,5.046875,1.854861469,45.39473684,16.5299401,37.36842105,16.38423673,1.256799711,1.559537448,0,0,2.338586535,3.934598016,0,0,1.834933641,5.59239159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.359479162,699.2377221
1296,1831,1724,1421,0.058438012,56299.56326,110568.6469,110568.6469,0,4066.931139,15,5.141264058,2.346679314,4.99937955,2.058607676,1.758548254,36.6,2.221152998,4.678210349,0,0,0,9,4.796875,1.724634812,45.36842105,17.47241593,37.39473684,17.57920343,1.406504955,1.970792952,0,0,2.418884594,4.057634828,0,0,1.903148765,5.517285521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77232405,693.8460162
1297,1827,1755,1447,0.039408867,57846.8954,111941.8969,111941.8969,0,4030.0424,15,5.114461355,2.239488011,4.995685923,2.088931509,1.739609515,36.6,2.205825068,4.573991255,0,0,0,10,5.067708333,1.658500502,46.18421053,17.64243578,38.07894737,17.60589252,1.210506683,1.422017316,0,0,2.413583428,4.160189471,0,0,1.869780386,5.156023307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.764803272,696.8071467
1298,1795,1684,1380,0.06183844,54848.27063,108653.3869,108653.3869,0,4368.038621,15,5.031205719,2.218389045,4.998402609,2.040937013,1.766540634,36.6,2.4334477,5.058667896,0,0,0,9,4.828125,1.847475932,44.31578947,17.07892709,36.31578947,17.10817789,1.633906961,2.792223286,0,0,2.562532112,4.365540535,0,0,2.226725561,5.998470799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.884865177,696.7399607
1299,1821,1711,1406,0.06040637,55842.61538,110044.89,110044.89,0,4363.53117,15,5.102948649,2.236190761,4.993361166,2.102625702,1.78162131,36.6,2.39622799,5.113810769,0,0,0,10,4.78125,1.72121036,45.02631579,16.48681585,37,16.5163396,1.472117193,1.882271361,0,0,2.517826522,4.447780436,0,0,2.198761787,6.035700232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.891522467,695.10637
1300,1908,1802,1493,0.055555556,57350.73174,114830.5125,114830.5125,0,4142.024315,14.99400527,5.142193927,2.275694635,4.995268868,2.155204296,1.756033628,36.6,2.170872283,4.70058781,0,0,0,9,4.854166667,1.716823415,47.42105263,16.7875762,39.28947368,16.57980365,1.354405934,1.721874567,0,0,2.315499273,3.980151705,0,0,1.916152968,5.745285281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.947026292,696.2894351
1301,1828,1712,1404,0.06345733,56299.35276,110565.3281,110565.3281,0,4116.806099,15,5.096087258,2.215739322,4.999009832,2.048810095,1.751930125,36.6,2.252082111,5.000120976,0,0,0,9,4.890625,1.552389162,45.05263158,18.05393581,36.94736842,17.82509669,1.374576633,2.112842775,0,0,2.432674176,4.133512564,0,0,1.967057399,6.11236661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.948575618,693.823597
1302,1824,1733,1423,0.049890351,56251.81862,111235.2863,111235.2863,0,3852.85742,15,5.105892325,2.225193586,4.996351434,2.036899257,1.749024795,36.6,2.112312182,4.566820619,0,0,0,10,4.979166667,1.793966547,45.60526316,18.41843966,37.44736842,18.30832047,1.353712175,1.835852169,0,0,2.153034227,3.768712601,0,0,2.048271167,5.595655252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.767377038,693.4004431
1303,1855,1764,1455,0.049056604,57549.55863,113166.5119,113166.5119,0,4218.166072,15,5.098691033,2.18478254,4.993619303,2.057070148,1.744809443,36.6,2.273943974,4.540101741,0,0,0,9,4.796875,1.525952785,46.42105263,16.82046307,38.28947368,16.56392385,1.371307381,1.707978559,0,0,2.597392787,4.3415699,0,0,1.731595458,4.806203841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.848448877,694.6730795
1304,1884,1790,1483,0.049893843,57305.84437,113670.3469,113670.3469,0,4302.774844,14.88334778,5.088684464,2.222288484,4.999671393,2.098438861,1.739418063,36.6,2.283850766,4.883471524,0,0,0,9,4.84375,1.706776476,47.10526316,17.38388466,39.02631579,17.37585567,1.375697057,1.494071888,0,0,2.437564512,4.203151552,0,0,2.033099851,5.816456787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.940000348,690.9013446
1305,1816,1720,1413,0.052863436,56462.42773,110558.1413,110558.1413,0,3899.706414,15,5.221019317,2.387769001,4.995685923,2.091936759,1.771202679,36.6,2.147415426,4.471434627,0,0,0,9,4.911458333,1.619372936,45.26315789,16.99486642,37.18421053,16.7188127,1.263918189,1.57091844,0,0,2.396085373,4.02479408,0,0,1.733937832,5.1019317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945351707,693.2474667
1306,1820,1740,1431,0.043956044,56330.23881,111868.1569,111868.1569,0,4389.016155,15,5.085888772,2.255955633,4.997416936,2.098341454,1.759985488,36.6,2.411547338,5.280753321,0,0,0,10,4.666666667,1.696606089,45.78947368,16.86503373,37.65789474,16.76191849,1.320958383,1.752324835,0,0,2.656756536,4.907687098,0,0,1.981596565,5.853263495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.143144403,688.9429865
1307,1779,1672,1364,0.06014615,55030.92625,108461.8762,108461.8762,0,3889.545379,15,5.153387733,2.319775348,4.995685923,2.087373849,1.728535812,36.6,2.186366149,4.746103875,0,0,0,8,4.557291667,1.676072094,44,16.10818687,35.89473684,16.03743888,1.110890801,1.322033166,0,0,2.458802334,4.274268103,0,0,1.724462981,5.422397104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.773235387,687.8040257
1308,1902,1780,1472,0.064143007,57292.82842,113403.5513,113403.5513,0,4145.255651,15,5.109230088,2.298840294,4.999384102,2.06836078,1.760139924,36.6,2.179419375,4.6230564,0,0,0,9,4.854166667,1.776461644,46.84210526,16.98842689,38.73684211,16.87677353,1.295714585,1.34632306,0,0,2.452982893,4.395866971,0,0,1.740218767,4.9344947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.873033915,692.8069741
1309,1810,1721,1418,0.049171271,57061.31198,110216.5856,110216.5856,0,3908.915624,15,5.081802518,2.212485318,4.993696052,2.084037246,1.767821782,36.6,2.159621891,4.791984384,0,0,0,9,4.859375,1.875282097,45.28947368,17.06166509,37.31578947,17.03881832,1.359077532,1.383042915,0,0,2.242370576,3.945588524,0,0,2.038594903,5.809898446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.756158663,691.6996829
1310,1792,1706,1399,0.047991071,56065.45548,110453.625,110453.625,0,3803.730579,15,5.034462097,2.214026028,4.997435983,2.052281742,1.75226146,36.6,2.122617511,4.464892358,0,0,0,9,4.671875,1.655684849,44.89473684,17.03060631,36.81578947,16.87392143,1.32334835,2.101172041,0,0,2.455357845,4.103591052,0,0,1.578489198,4.951836547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945915205,687.6294276
1311,1802,1720,1412,0.045504994,56180.29579,110229.2119,110229.2119,0,3889.827402,15,5.211391591,2.360290857,4.999468432,2.11786898,1.75179288,36.6,2.158616761,4.508964433,0,0,0,9,4.765625,1.687041797,45.26315789,17.04125677,37.15789474,16.88432209,0.967812401,1.132966408,0,0,2.678346092,4.538651518,0,0,1.257174233,4.310891775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54262247,688.6471564
1312,1826,1730,1422,0.052573932,55890.18407,111285.2569,111285.2569,0,3681.811177,15,5.182349503,2.381133994,4.999942633,2.134642137,1.763655301,36.6,2.016325946,4.260810879,0,0,0,9,4.895833333,1.839832231,45.52631579,17.01042535,37.42105263,16.86733308,1.092028931,1.507955741,0,0,2.349285087,4.002091588,0,0,1.483211878,4.595178493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.975358425,685.6320206
1313,1838,1762,1454,0.041349293,56813.93529,112690.0444,112690.0444,0,3892.157292,15,5.158008327,2.357940487,4.996550791,2.048660842,1.741295921,36.6,2.11760462,4.513736694,0,0,0,10,4.901041667,1.841534391,46.36842105,17.50251268,38.26315789,17.37615458,1.14567127,1.220273829,0,0,2.357590754,4.142906785,0,0,1.695286678,5.073775251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07896966,689.9338153
1314,1821,1715,1407,0.058209775,56266.48511,110478.1556,110478.1556,0,4385.763201,15,5.072637621,2.164788322,4.99922965,2.097480014,1.748353891,36.6,2.408436684,5.437438492,0,0,0,10,4.9375,1.858608911,45.13157895,17.07594654,37.02631579,16.98526737,1.432614191,1.871930379,0,0,2.505347267,4.714522842,0,0,2.257490282,6.3999573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.819624847,688.2485882
1315,1819,1717,1408,0.056074766,56317.82201,110793.3806,110793.3806,0,4368.903874,15,5.056263989,2.227818329,4.999671393,2.073079343,1.751405839,36.6,2.401816313,5.139006354,0,0,0,10,5.083333333,1.885618083,45.18421053,16.69360934,37.05263158,16.68902471,1.526788049,1.973907977,0,0,2.528565815,4.207033555,0,0,2.197780531,6.353210238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.963088617,686.8647544
1316,1811,1707,1398,0.057426836,55896.52694,110725.2188,110725.2188,0,3938.203298,15,5.099952066,2.204948265,4.997853899,2.067777127,1.759099939,36.6,2.17460149,4.827503978,0,0,0,10,4.932291667,1.979214638,44.92105263,17.41502917,36.78947368,17.38444237,1.338804873,2.179609201,0,0,2.341676223,4.137770466,0,0,1.926624999,5.690325101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.735910835,683.1149368
1317,1786,1677,1365,0.061030235,54820.03947,109166.55,109166.55,0,3943.355022,15,5.148002052,2.288238423,4.99911043,1.978677104,1.748515654,36.6,2.207925544,4.907489459,0,0,0,10,4.942708333,1.806195633,44.13157895,17.95926832,35.92105263,17.82573772,1.328202195,1.356933447,0,0,2.234361493,4.009287651,0,0,2.167199894,6.034816269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.002905042,683.5205536
1318,1753,1655,1346,0.055904164,54638.57494,108080.0569,108080.0569,0,3897.526816,15,4.976832046,2.046223555,4.999668007,2.15001898,1.773079459,36.6,2.223346729,4.743155196,0,0,0,10,4.666666667,1.780488385,43.55263158,17.31244969,35.42105263,17.18419038,1.445109168,2.06920476,0,0,2.325494452,4.23070102,0,0,2.070052287,5.418457215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754175017,683.4482683
1319,1810,1712,1403,0.054143646,55561.79283,110302.5619,110302.5619,0,4156.196408,15,5.121898063,2.233571915,4.998862937,2.041316628,1.745803636,36.6,2.296241109,4.68184551,0,0,0,10,4.848958333,1.823772121,45.05263158,18.31442826,36.92105263,18.11423049,1.453459046,2.143237707,0,0,2.411323376,3.924432215,0,0,2.097620209,5.753928041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.062712522,680.6387402
1320,1803,1701,1393,0.056572379,55551.55748,109960.4231,109960.4231,0,4037.076714,15,5.100681459,2.221992386,4.999223649,2.079549695,1.778853014,36.6,2.239088582,4.704857727,0,0,0,9,4.770833333,1.661319547,44.76315789,16.11706224,36.65789474,15.92627144,1.223125541,1.378393766,0,0,2.487427582,4.279340372,0,0,1.817135341,5.324322046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.155205813,683.3745349
1321,1784,1686,1379,0.054932735,55543.78544,108959.0813,108959.0813,0,3840.918479,15,5.061358607,2.242940272,4.999942633,2.051502669,1.752829436,36.6,2.15298121,4.770155548,0,0,0,9,4.677083333,1.658279679,44.36842105,15.9776506,36.28947368,16.0228585,1.230618221,1.527623604,0,0,2.465099637,4.466180679,0,0,1.632783832,5.196226734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.856583695,678.4206861
1322,1785,1676,1367,0.061064426,54618.83486,108944.61,108944.61,0,3873.119678,15,5.022537827,2.131761474,4.995685923,2.041109554,1.748603431,36.6,2.169814946,4.869232301,0,0,0,10,4.817708333,1.71181524,44.10526316,17.16451277,35.97368421,17.2573201,1.415497956,2.024872632,0,0,2.293848825,4.065774626,0,0,1.978463534,5.892725532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.827060152,680.7663476
1323,1795,1702,1394,0.051810585,54724.89422,109697.2894,109697.2894,0,4147.111961,14.97377547,5.111405195,2.217629242,4.998555729,2.121113119,1.766405643,36.6,2.31036878,4.812640293,0,0,0,10,4.817708333,1.640343891,44.78947368,16.77585655,36.68421053,16.48141739,1.401663442,2.131876958,0,0,2.49437338,4.281820423,0,0,1.976680189,5.634125332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.986836807,675.7102006
1324,1771,1685,1377,0.048560136,55547.47108,109234.6631,109234.6631,0,3912.892682,15,5.058299501,2.235126506,4.983009912,2.118522192,1.746122315,36.6,2.209425569,4.656493927,0,0,0,9,4.921875,1.71972037,44.34210526,16.73206238,36.23684211,16.5456851,1.410777603,1.90985982,0,0,2.52456731,4.273227577,0,0,1.705013677,5.17179777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.947646813,676.1396319
1325,1848,1758,1451,0.048701299,57423.04578,112360.3087,112360.3087,0,3793.335331,15,5.098148392,2.259666586,4.999597437,2.091957375,1.783006319,36.6,2.052670634,4.127704254,0,0,0,9,4.932291667,1.794261384,46.26315789,16.8048931,38.18421053,16.53999183,1.094664426,1.564632481,0,0,2.357676443,3.916419616,0,0,1.541973497,4.412159288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617684403,676.2679758
1326,1842,1756,1448,0.046688382,56881.29454,112286.2425,112286.2425,0,4322.401677,15,5.04983831,2.196390187,4.994414825,2.109225352,1.781771869,36.6,2.346580715,5.062965463,0,0,0,10,4.6875,1.678990892,46.21052632,17.09133036,38.10526316,16.97178692,1.548077975,2.227262652,0,0,2.531741675,4.151396833,0,0,2.057379383,6.214143362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.187525713,676.165252
1327,1867,1754,1445,0.060524906,56720.80765,112513.9894,112513.9894,0,4282.334253,15,5.133038637,2.225571477,4.995685923,2.171038246,1.764200829,36.6,2.293698046,4.890085651,0,0,0,9,4.942708333,1.765363796,46.15789474,17.37137136,38.02631579,17.0255023,1.342505736,2.0217206,0,0,2.664541569,4.532888193,0,0,1.700245111,5.359756559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.395186073,673.8289261
1328,1777,1712,1405,0.036578503,55986.66968,109549.9575,109549.9575,0,3773.730511,15,5.012725978,2.137328367,4.997416936,2.072917872,1.753533162,36.6,2.123652511,4.367136506,0,0,0,10,4.6875,1.766661753,45.05263158,16.03933876,36.97368421,16.09263781,1.157981455,1.640030039,0,0,2.437352736,4.197490741,0,0,1.602853783,4.587966633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00639569,672.9423199
1329,1759,1674,1365,0.048322911,54554.87344,109011.4669,109011.4669,0,3810.803339,15,5.044880416,2.162963697,4.995732106,2.093116832,1.784482947,36.6,2.166460113,4.764219498,0,0,0,8,4.744791667,1.595068559,44.05263158,17.57232778,35.92105263,17.47988555,1.243371695,1.418079257,0,0,2.441575397,4.468460443,0,0,1.729916891,5.169140617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95785329,673.5876093
1330,1822,1712,1405,0.060373216,56676.76705,110236.4006,110236.4006,0,3790.477777,15,5.11251516,2.284141644,4.995685923,2.071554593,1.751008734,36.6,2.08039395,4.392222588,0,0,0,8,4.671875,1.658827593,45.05263158,15.0873725,36.97368421,14.9446115,1.267851374,1.474698894,0,0,2.258877942,3.934182865,0,0,1.77923512,5.057894445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.244386605,670.0223055
1331,1845,1752,1444,0.050406504,56589.64579,112049.7844,112049.7844,0,4332.4261,15,5.167756266,2.380183181,4.990661466,2.079238494,1.767230546,36.6,2.348198428,4.843544959,0,0,0,10,4.703125,1.854159352,46.10526316,15.21216527,38,14.94903623,1.554001624,1.902837731,0,0,2.467216908,4.372878492,0,0,2.138490718,5.570834709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54320414,671.8331861
1332,1784,1673,1368,0.062219731,55144.17948,108184.6387,108184.6387,0,3739.099997,15,5.047476723,2.200374368,4.995685923,2.072569071,1.742176499,36.6,2.09590807,4.544522749,0,0,0,10,4.755208333,1.847710847,44.02631579,15.88857061,36,15.63397111,1.3123307,1.770378873,0,0,2.302709083,3.959527329,0,0,1.758560105,5.346438365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94793623,666.2638105
1333,1882,1764,1455,0.062699256,57045.768,113237.0662,113237.0662,0,4713.161071,15,5.135423943,2.354996386,4.997383177,2.0394805,1.745003701,36.6,2.504336382,5.41138865,0,0,0,9,4.828125,1.641468037,46.42105263,15.94007129,38.28947368,15.86772277,1.65158861,2.235803368,0,0,2.566800304,4.198588389,0,0,2.399578254,6.98656991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.263929847,669.6426455
1334,1846,1730,1419,0.06283857,56035.74566,111771.78,111771.78,0,4386.390228,14.9926103,5.06399486,2.160319287,4.995685923,2.062041078,1.764203313,36.6,2.376159387,4.798838713,0,0,0,10,4.864583333,1.765525132,45.52631579,16.29132291,37.34210526,15.94278638,1.332620777,1.439506333,0,0,2.711285689,4.403149138,0,0,1.856806195,5.312986262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.200500373,666.0410624
