episode,total_demand,served,charged,rejection,total_rewards,total_profits,total_revenues,total_subsidies,total_envies,max_wait,mean_wait,std_wait,max_detour,mean_detour,std_detour,max_envy,mean_envy,std_envy,max_subsidy,mean_subsidy,std_subsidy,max_queue,mean_queue,std_queue,avg_station_serve,std_station_serve,avg_station_charge,std_station_charge,avg_cls_envy,std_cls_envy,avg_cls_subsidy,std_cls_subsidy,avg_centre_envy,std_centre_envy,avg_centre_subsidy,std_centre_subsidy,avg_suburb_envy,std_suburb_envy,avg_suburb_subsidy,std_suburb_subsidy,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,run_time,loss
2222,1815,1727,1424,0.048484848,48670.45348,111015.4575,111015.4575,0,3862.809462,15,5.010639009,2.132302292,4.997940729,2.151740422,1.77560038,36.6,2.128269676,4.535775586,0,0,0,9,4.895833333,1.72590053,45.44736842,16.10605863,37.47368421,15.72416317,1.228215292,1.51952347,0,0,2.463982431,4.268226752,0,0,1.589780637,4.886796041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.593389198,571.8619118
2223,1828,1737,1435,0.049781182,48459.06613,110988.1463,110988.1463,0,3909.763536,15,5.191837954,2.270915471,4.99572242,2.087098448,1.762754198,36.6,2.138820315,4.282067579,0,0,0,9,5.072916667,1.69401392,45.71052632,18.28417189,37.76315789,17.84204704,1.151048464,1.219714949,0,0,2.524159236,4.118905531,0,0,1.507709672,4.465376231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.874736212,567.8747853
2224,1841,1730,1424,0.060293319,48239.50299,110977.3969,110977.3969,0,4071.574965,15,5.048410579,2.214756703,4.998947156,2.079321928,1.758973038,36.6,2.211610519,5.011458263,0,0,0,10,5.151041667,1.896570083,45.52631579,16.95153594,37.47368421,16.60966244,1.382007549,2.081330832,0,0,2.342232798,4.204741513,0,0,2.002577973,6.077959823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.039883902,568.105466
2225,1839,1728,1424,0.060358891,47969.24312,111011.8163,111011.8163,0,4037.896499,15,5.022261657,2.097459631,4.995685923,2.096629345,1.760924662,36.6,2.195702283,4.787681313,0,0,0,9,4.895833333,1.881816314,45.47368421,17.92636524,37.47368421,17.46083865,1.277688254,1.866219308,0,0,2.252743055,3.849490335,0,0,2.103740244,5.997706692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.923942818,564.7033291
2226,1736,1644,1340,0.052995392,46706.10976,106823.7,106823.7,0,3609.365969,15,4.963614475,2.076181568,4.996101709,2.091357476,1.772010103,36.6,2.079127862,4.712970638,0,0,0,8,4.489583333,1.645668504,43.26315789,17.75814744,35.26315789,17.27590992,1.385726089,1.897374977,0,0,2.021689509,3.585473212,0,0,2.171633842,6.104676013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.376196058,567.4354412
2227,1809,1714,1405,0.052515202,45779.59454,110563.5356,110563.5356,0,4147.292824,15,4.946221374,2.099434131,4.997900192,2.135560776,1.745826051,36.6,2.292588626,5.190861827,0,0,0,9,4.802083333,1.630566055,45.10526316,17.36267848,36.97368421,16.87646577,1.414271833,1.936769164,0,0,2.371460825,4.235850111,0,0,2.157868299,6.503345409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285100547,568.8077057
2228,1799,1685,1384,0.063368538,47728.6201,108209.3963,108209.3963,0,3971.375811,15,4.975160053,2.104383241,4.999622574,2.102128403,1.715951765,36.6,2.20754631,4.944675367,0,0,0,9,4.791666667,1.903487297,44.34210526,16.17547903,36.42105263,15.9367691,1.524996938,2.808521893,0,0,2.274715559,3.746112658,0,0,2.095697071,6.463367313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.548336672,569.4850766
2229,1753,1653,1345,0.057045066,46283.02441,107851.875,107851.875,0,4293.004967,15,5.071719684,2.212987178,4.997383177,2.063773251,1.779197486,36.6,2.4489475,5.230356005,0,0,0,7,4.635416667,1.572019612,43.5,16.42006154,35.39473684,16.15474425,1.318184052,2.201958879,0,0,2.611072838,4.474391234,0,0,2.180458114,6.276193858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34655437,568.4919648
2230,1863,1740,1431,0.066022544,47446.24663,111571.4813,111571.4813,0,4180.449574,15,5.05715805,2.154359412,4.995685923,2.144105224,1.758317835,36.6,2.243934285,4.918705608,0,0,0,9,4.729166667,1.680024595,45.78947368,17.06050825,37.65789474,16.44172535,1.190855736,1.414380775,0,0,2.282364005,4.032834531,0,0,2.180231954,6.109994424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.412288013,567.4451462
2231,1913,1781,1478,0.069001568,47988.99582,113448.6356,113448.6356,0,4964.017549,15,5.003619746,2.123186464,4.995685923,2.160330779,1.762321159,36.6,2.59488633,5.829924698,0,0,0,9,4.807291667,1.740853765,46.86842105,15.23529671,38.89473684,14.92399952,1.644635678,2.389013903,0,0,2.44728991,4.15593765,0,0,2.833544289,7.805467578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891272512,566.9023344
2232,1852,1722,1418,0.070194384,47548.60913,110426.9681,110426.9681,0,4515.401734,15,5.108821881,2.183480529,4.997071714,2.052793104,1.760821087,36.6,2.438121887,5.588270443,0,0,0,9,5.15625,2.019839747,45.31578947,17.10663962,37.31578947,16.68138777,1.880114705,2.650141684,0,0,2.35402235,4.419134003,0,0,2.561969401,6.959369014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.477116833,564.6497494
2233,1738,1633,1336,0.060414269,46568.36205,105797.3194,105797.3194,0,3532.196825,15,5.093567751,2.26834096,4.997958899,2.169887736,1.771474964,36.6,2.032334192,4.509887271,0,0,0,10,4.953125,2.057225737,42.97368421,18.67800119,35.15789474,18.39411564,1.160733383,1.274989163,0,0,2.248941403,3.929195214,0,0,1.726800857,5.204989831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39762819,564.5628668
2234,1866,1750,1449,0.062165059,49169.36758,111616.905,111616.905,0,4230.917741,15,5.118703107,2.285052567,4.995685923,2.143084825,1.743633712,36.6,2.267372852,4.724345971,0,0,0,9,5.192708333,1.831253259,46.05263158,17.11254906,38.13157895,16.73975893,1.35659854,1.814355223,0,0,2.599662533,4.528104781,0,0,1.682425039,4.997920211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.101360585,566.8309714
2235,1763,1686,1384,0.043675553,47789.20216,108386.4281,108386.4281,0,3487.161638,15,5.039483772,2.093766756,4.995685923,2.131277005,1.781290832,36.6,1.9779703,4.105194825,0,0,0,9,4.864583333,1.604809125,44.36842105,16.83733485,36.42105263,16.44549463,1.100400097,1.32007646,0,0,2.323639951,4.118533473,0,0,1.378809572,4.012029913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.681810705,560.6692808
2236,1818,1728,1424,0.04950495,48629.31544,110909.1956,110909.1956,0,4084.121131,14.9401198,5.057832479,2.229340472,4.99928941,2.181316414,1.772403152,36.6,2.246491271,4.636540015,0,0,0,9,5.005208333,1.78096824,45.47368421,16.02093506,37.47368421,15.47448977,1.192926674,1.73462902,0,0,2.541791645,4.139687998,0,0,1.7308308,5.356650755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.562590307,565.5026027
2237,1761,1678,1373,0.047132311,47961.32229,108449.8744,108449.8744,0,3682.229199,15,4.996606069,2.160886165,4.995685923,2.182879516,1.763766418,36.6,2.09098762,4.340635608,0,0,0,9,4.885416667,1.813547351,44.15789474,16.21326019,36.13157895,15.86152421,1.433348939,2.097132991,0,0,2.276083392,3.749183355,0,0,1.781464795,5.166160412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.732765065,569.28699
2238,1868,1769,1467,0.052997859,49032.07694,112775.9063,112775.9063,0,4219.601137,15,5.106463314,2.216429696,4.995685923,2.1174306,1.77591766,36.6,2.258887118,4.870558388,0,0,0,10,5.213541667,1.93143512,46.55263158,18.00101952,38.60526316,17.75496887,1.406942812,2.078541916,0,0,2.621206736,4.816257857,0,0,1.717584513,4.900922836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.065783845,567.9488761
2239,1811,1713,1403,0.054113749,45925.4696,110340.1425,110340.1425,0,4241.796519,15,5.024108473,2.133104267,4.995685923,2.105245052,1.75138054,36.6,2.342239933,4.888603895,0,0,0,9,5.098958333,1.660069953,45.07894737,16.93079036,36.92105263,16.24545536,1.516934992,2.221214112,0,0,2.301297078,3.799205726,0,0,2.414672478,6.374478714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90798063,568.9045664
2240,1864,1761,1453,0.055257511,49898.46097,112372.0894,112372.0894,0,4178.676563,15,5.064909353,2.157031069,4.997900192,2.143022542,1.77104302,36.6,2.241779272,4.824783089,0,0,0,10,4.921875,1.63908658,46.34210526,17.29355876,38.23684211,17.14402491,1.476450002,2.272930852,0,0,2.5300849,4.267137689,0,0,1.78884119,5.559500489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.046418478,562.9119821
2241,1791,1682,1376,0.060859855,47788.32158,108621.1013,108621.1013,0,3807.766207,15,4.978441547,2.127938054,4.997304768,2.065227249,1.735301603,36.6,2.12605595,4.8665099,0,0,0,10,5.052083333,2.081014334,44.26315789,17.90572418,36.21052632,17.54716636,1.396306427,2.194980745,0,0,2.128044314,3.89046734,0,0,2.122815005,6.13306062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.163401483,565.0862695
2242,1814,1704,1394,0.060639471,47219.33301,110527.6256,110527.6256,0,4005.752927,15,5.096007498,2.224940781,4.997431535,2.164951405,1.752600598,36.6,2.208243069,4.920015388,0,0,0,9,4.942708333,1.945038817,44.84210526,16.16449377,36.68421053,15.76489315,1.489267659,2.276985011,0,0,2.254334008,3.950703456,0,0,2.139801182,6.080040021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.944603158,565.7868287
2243,1831,1717,1412,0.06226106,48623.94955,110208.8156,110208.8156,0,3898.730892,15,5.10233746,2.225089031,4.998565154,2.143946639,1.750263001,36.6,2.129290492,4.953636077,0,0,0,10,5.057291667,1.997876205,45.18421053,15.50357389,37.15789474,15.4639246,1.348919989,1.828976322,0,0,2.324486243,4.517065051,0,0,1.832872185,5.538187019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.887530885,562.0552948
2244,1835,1733,1429,0.055585831,49387.54536,110712.66,110712.66,0,3745.595591,15,5.146697841,2.274226903,4.995685923,2.127648698,1.734716644,36.6,2.041196507,4.39315778,0,0,0,10,5.213541667,1.882270337,45.60526316,16.83751994,37.60526316,16.60618064,1.150870794,1.29684076,0,0,2.199816809,3.801552256,0,0,1.786954038,5.192829526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.140059525,567.4400447
2245,1909,1778,1473,0.068622315,48458.05879,113313.165,113313.165,0,4275.040565,15,5.016154127,2.126243569,4.995685923,2.150705961,1.733758589,36.6,2.239413601,5.031300726,0,0,0,9,4.875,1.763341997,46.78947368,16.59289305,38.76315789,16.2131107,1.268064557,1.661817596,0,0,2.630183391,4.936579783,0,0,1.583928792,5.11976045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142505827,568.1823479
2246,1733,1625,1323,0.062319677,46262.2423,105393.855,105393.855,0,3525.970364,15,4.995798231,2.083560423,4.995718572,2.127580892,1.771763368,36.6,2.034604942,4.621036965,0,0,0,10,5.109375,1.907636961,42.76315789,16.89820017,34.81578947,16.53044283,1.222293069,1.434776333,0,0,2.080115299,3.715797656,0,0,1.967444658,5.699419365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63054232,564.1625745
2247,1781,1682,1376,0.055586749,46799.38945,109066.7569,109066.7569,0,4030.448994,15,5.160260408,2.353341443,4.999376732,2.139304731,1.758376132,36.6,2.263025825,4.912960735,0,0,0,9,5.088541667,1.734296795,44.26315789,16.71854346,36.21052632,16.0364025,1.350210893,1.962849055,0,0,2.437822249,4.210231525,0,0,1.95591446,5.937451253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217436185,563.4867471
2248,1786,1679,1372,0.059910414,45991.75835,108930.1894,108930.1894,0,4097.614952,15,5.052951166,2.219662396,4.997743249,2.09415779,1.770395641,36.6,2.294297285,5.112459624,0,0,0,9,5.09375,1.846043771,44.18421053,16.99203414,36.10526316,16.72185691,1.6509201,3.126184388,0,0,2.492447548,4.289584106,0,0,1.985432692,6.167670593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.412582243,565.4003873
2249,1859,1765,1460,0.05056482,48164.91928,112308.7462,112308.7462,0,4224.401487,15,4.959767663,2.041784804,4.995685923,2.192744765,1.7597591,36.6,2.272405319,5.003845295,0,0,0,9,4.979166667,1.670698249,46.44736842,14.73573774,38.42105263,14.45616164,1.275755142,1.52382219,0,0,2.349644807,4.167038316,0,0,2.147407892,6.118212018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.982216563,567.4391398
2250,1846,1724,1414,0.066088841,47209.65798,111571.7494,111571.7494,0,4269.403001,15,5.148112889,2.245549857,4.995685923,2.114152752,1.737563071,36.6,2.312786024,5.001815402,0,0,0,9,4.921875,1.489246393,45.36842105,18.10120824,37.21052632,17.55166493,1.602780085,2.17689853,0,0,2.40064203,3.99465007,0,0,2.180584788,6.214779793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.097978455,568.0130027
2251,1839,1744,1436,0.05165851,49737.2187,111773.4919,111773.4919,0,3591.418733,15,5.139987311,2.274826053,4.995685923,2.169168772,1.786204953,36.6,1.952919376,4.085245416,0,0,0,10,5.057291667,2.051891647,45.89473684,16.3365742,37.78947368,15.98545045,1.177543174,1.55044632,0,0,2.359395201,3.994096172,0,0,1.305080615,4.144866157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.090494313,565.1093604
2252,1831,1718,1416,0.06171491,45356.71844,109970.9775,109970.9775,0,4162.186744,15,5.101924838,2.21584191,4.99986356,2.071685657,1.719340214,36.6,2.273176813,5.19958734,0,0,0,10,5.166666667,1.690455231,45.21052632,17.25376831,37.26315789,16.72798508,1.579938899,2.544654497,0,0,2.318006178,4.262169067,0,0,2.195311757,6.513984032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.386434393,569.9795338
2253,1796,1709,1403,0.04844098,47162.1895,110059.1513,110059.1513,0,4161.20964,15,4.993754284,2.088790546,4.998135235,2.148145457,1.779877849,36.6,2.316931871,4.801678589,0,0,0,10,4.8125,1.754829645,44.97368421,16.81867202,36.92105263,16.4914357,1.560395058,2.758696515,0,0,2.630965193,4.414339982,0,0,1.794164235,5.344261973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.938016627,568.3641287
2254,1803,1711,1407,0.051026068,48297.55093,109887.48,109887.48,0,3904.73385,15,4.951166633,2.041764563,4.997521477,2.141753499,1.770725389,36.6,2.165687105,4.941875103,0,0,0,9,5.020833333,1.898349978,45.02631579,17.83032137,37.02631579,17.24816824,1.364112349,1.737787633,0,0,2.368236112,4.296070202,0,0,1.842774443,5.810642968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.041431778,567.3472225
2255,1820,1709,1400,0.060989011,47838.66747,110252.4788,110252.4788,0,4036.772502,15,5.103222404,2.190043793,4.995718572,2.123421396,1.753523447,36.6,2.218006869,4.756092211,0,0,0,9,4.989583333,1.939151402,44.97368421,14.92170239,36.84210526,14.512293,1.383818744,1.717219177,0,0,2.448655714,4.330949458,0,0,1.834940952,5.366707008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.041125652,566.9263681
2256,1898,1795,1487,0.05426765,49489.74073,114310.7044,114310.7044,0,4220.536018,15,5.145512134,2.276499681,4.995842261,2.21624332,1.790366282,36.6,2.223675457,4.572554884,0,0,0,9,5.114583333,1.703976915,47.23684211,17.03160253,39.13157895,16.59291392,1.271456618,1.452465001,0,0,2.504613438,4.103731811,0,0,1.743956822,5.243005312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.297229092,564.4696851
2257,1802,1708,1406,0.052164262,46978.66484,109503.5194,109503.5194,0,4178.001058,15,5.089923125,2.180661722,4.997106817,2.10069879,1.735680527,36.6,2.318535548,5.119287624,0,0,0,9,4.963541667,1.786443149,44.94736842,16.44599994,37,16.06565477,1.60185884,3.189337971,0,0,2.367519996,3.944302934,0,0,2.239033861,6.594023353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.071732725,564.9881907
2258,1798,1703,1393,0.052836485,46401.73987,110814.2081,110814.2081,0,4031.407752,15,4.947661166,2.092369757,4.998366725,2.156483732,1.794633809,36.6,2.242162265,4.905802987,0,0,0,10,5.15625,1.869871458,44.81578947,16.97963992,36.65789474,16.38079157,1.323140114,1.897929692,0,0,2.511738319,4.424708845,0,0,1.805181839,5.570865786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.990738798,563.9223391
2259,1854,1744,1439,0.059331176,46717.05888,111560.7337,111560.7337,0,4483.001049,15,5.030584946,2.108443168,4.995685923,2.155595129,1.751832276,36.6,2.418015668,5.095307042,0,0,0,8,4.75,1.391941091,45.89473684,16.32529435,37.86842105,15.79335479,1.64628861,2.449069042,0,0,2.550333457,4.099117788,0,0,2.18364111,6.488469556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22635128,562.1375519
2260,1876,1774,1466,0.054371002,49328.69819,113732.925,113732.925,0,3903.720027,15,5.052464629,2.176920847,4.995922342,2.17718142,1.778890359,36.6,2.080874215,4.557167485,0,0,0,9,4.989583333,1.689395797,46.68421053,16.16706409,38.57894737,15.78745601,1.237603552,1.520254173,0,0,2.248201018,3.966884929,0,0,1.806703012,5.375052806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.148421735,562.4375949
2261,1833,1749,1445,0.045826514,48591.57345,111325.8975,111325.8975,0,3793.217866,15,5.108138962,2.225723975,4.997335229,2.16362604,1.778739791,36.6,2.069404182,4.468504759,0,0,0,10,5.036458333,1.869080645,46.02631579,17.43331179,38.02631579,16.95580454,1.172324408,1.322863265,0,0,2.327824903,4.125692228,0,0,1.660662675,4.93505936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.065119843,564.5105982
2262,1825,1736,1429,0.048767123,47890.27542,111299.1056,111299.1056,0,3998.789125,15,5.107885594,2.25400563,4.997771324,2.136915287,1.733077408,36.6,2.191117329,4.756554503,0,0,0,10,4.817708333,1.783342764,45.68421053,16.261199,37.60526316,15.85383811,1.295056146,1.77686264,0,0,2.410671591,4.201600709,0,0,1.822291961,5.546089247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.111463562,559.4870648
2263,1804,1701,1402,0.057095344,46397.02792,108927.4519,108927.4519,0,4208.269039,15,5.087564306,2.303219146,4.997304066,2.132099806,1.762326777,36.6,2.33274337,4.907472152,0,0,0,10,4.848958333,1.874471858,44.76315789,16.5568148,36.89473684,16.27039526,1.259914359,1.306645444,0,0,2.579126289,4.413329162,0,0,1.951337043,5.565405284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.030283085,556.9060456
2264,1776,1670,1359,0.059684685,47678.19833,109244.8575,109244.8575,0,3852.81342,15,5.057856114,2.199706362,4.998955185,2.114552986,1.775277015,36.6,2.169376925,4.586724998,0,0,0,10,5.114583333,2.004525046,43.94736842,17.36443335,35.76315789,16.95417075,1.251479772,1.537349507,0,0,2.39527826,4.030654727,0,0,1.793777856,5.364644735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.021041695,560.0769614
2265,1826,1710,1407,0.063526835,47047.18717,109737.75,109737.75,0,4172.482016,15,5.315969881,2.480264129,4.995685923,2.093944681,1.743009832,36.6,2.285039439,4.975433127,0,0,0,9,5.140625,1.724823549,45,16.87414715,37.02631579,16.55848779,1.506693216,2.416335663,0,0,2.25737557,3.869753501,0,0,2.325638036,6.253390287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.190586127,560.7675212
2266,1799,1716,1410,0.046136743,46570.16152,110341.8394,110341.8394,0,4013.017926,15,5.067541274,2.215787205,4.997304114,2.117965225,1.757349504,36.46865478,2.230693678,4.549882102,0,0,0,8,4.651041667,1.713335854,45.15789474,15.23936439,37.10526316,14.90282466,1.096595633,1.310636662,0,0,2.548896391,4.265036972,0,0,1.666852197,4.965206648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05901127,560.796998
